,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2019-11-30,7.87,-9.43,21.43,0.596689179827467,17.32,9.45,True
2020-04-30,7.27,-8.8,21.19,0.5312000606873389,8.89,1.620000000000001,True
2020-09-30,8.35,-4.76,17.94,0.8214583595554162,11.26,2.91,True
2021-02-28,7.98,-2.48,15.66,0.9926279208872417,0.12,-7.86,True
2021-07-31,6.82,0.27,12.21,1.16175910978666,12.47,5.65,False
2021-12-31,8.93,3.39,13.55,1.9529223810564784,7.53,-1.3999999999999995,True
2022-05-31,9.25,3.58,16.44,1.6334816681472164,3.15,-6.1,False
2022-10-31,6.96,2.28,12.12,1.3595381937150466,6.29,-0.6699999999999999,True
2023-03-31,5.63,1.64,9.89,1.1136913538301147,4.1,-1.5300000000000002,True
2023-08-31,6.64,1.73,12.82,1.1586781561502772,5.55,-1.0899999999999999,True
2024-01-31,5.52,-0.19,11.05,0.8825172260602812,-0.14,-5.659999999999999,True
2024-06-30,5.23,0.03,10.73,0.845384467150312,6.52,1.2899999999999991,True
