,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-09-25,0.44,-3.66,3.84,0.08226838894760312,0.3,-0.14,True
2016-10-09,,,,,,,False
2016-10-23,0.74,-1.98,4.57,0.2381376881380728,0.56,-0.17999999999999994,True
2016-11-06,,,,,,,False
2016-11-20,1.38,-3.77,9.21,0.2888261724963173,9.96,8.580000000000002,False
2016-12-04,2.61,-1.34,7.94,0.8057338351588484,3.07,0.45999999999999996,True
2016-12-18,2.57,-1.04,7.6,0.9681208987578758,2.53,-0.040000000000000036,True
2017-01-01,2.11,-2.43,7.28,0.6427134849016687,-2.39,-4.5,True
2017-01-15,1.96,-1.73,6.18,0.609172286138033,-0.08,-2.04,True
2017-01-29,0.9,-1.77,3.87,0.36303022171545696,-2.23,-3.13,False
2017-02-12,,,,,,,False
2017-02-26,0.54,-1.76,3.28,0.15821859830806526,1.61,1.07,True
2017-03-12,0.57,-1.14,2.55,0.26474177902212864,-1.14,-1.71,True
2017-03-26,0.75,-1.14,2.57,0.38811403767080366,0.38,-0.37,True
2017-04-09,0.78,-1.77,2.62,0.33283790494563514,2.79,2.01,False
2017-04-23,0.48,-1.96,2.98,0.17062940812914856,-1.97,-2.45,False
2017-05-07,,,,,,,False
2017-05-21,0.67,-1.9,2.87,0.2895943730168343,-0.9,-1.57,True
2017-06-04,,,,,,,False
2017-06-18,0.57,-2.07,2.84,0.2016944591330604,-0.39,-0.96,True
2017-07-02,0.39,-2.92,2.82,0.08264366277220632,0.29,-0.10000000000000003,True
2017-07-16,,,,,,,False
2017-07-30,0.47,-2.44,3.89,0.11696771371004437,-3.46,-3.9299999999999997,False
2017-08-13,,,,,,,False
2017-08-27,0.72,-3.41,4.79,0.19163065759821857,1.19,0.47,True
2017-09-10,0.68,-1.55,4.04,0.2396582785314437,-1.01,-1.69,True
2017-09-24,0.65,-1.84,3.74,0.23145508521190133,1.12,0.4700000000000001,True
2017-10-08,,,,,,,False
2017-10-22,0.77,-2.99,4.11,0.24308082817696822,-2.73,-3.5,True
2017-11-05,0.71,-0.96,2.28,0.437323245548664,2.64,1.9300000000000002,False
2017-11-19,1.44,-0.23,3.95,0.7663911240747849,-2.54,-3.98,False
2017-12-03,1.12,-2.15,4.38,0.4054452371034413,-1.91,-3.0300000000000002,True
2017-12-17,0.48,-2.47,4.38,0.11070243807128445,0.41,-0.07,True
2017-12-31,,,,,,,False
2018-01-14,,,,,,,False
2018-01-28,,,,,,,False
2018-02-11,,,,,,,False
2018-02-25,,,,,,,False
2018-03-11,,,,,,,False
2018-03-25,,,,,,,False
2018-04-08,,,,,,,False
2018-04-22,,,,,,,False
2018-05-06,1.11,-0.67,2.88,0.7482038877637215,2.69,1.5799999999999998,True
2018-05-20,1.86,-1.42,4.56,0.8439180818415839,4.48,2.62,True
2018-06-03,1.73,-1.13,4.31,0.8234618574260445,0.14,-1.5899999999999999,True
2018-06-17,2.15,-0.3,4.68,1.1534531292230716,1.75,-0.3999999999999999,True
2018-07-01,2.25,0.1,4.46,1.4355239086462428,-0.71,-2.96,False
2018-07-15,1.51,-0.97,3.96,0.7308285989570898,0.21,-1.3,True
2018-07-29,0.79,-1.21,2.84,0.4024923203107568,-1.21,-2.0,True
2018-08-12,,,,,,,False
2018-08-26,0.7,-0.39,2.25,0.5079319472194824,-1.95,-2.65,False
2018-09-09,0.45,-1.74,3.25,0.15649740919393657,0.91,0.46,True
2018-09-23,0.36,-1.55,2.05,0.11256594843174196,0.04,-0.32,True
2018-10-07,0.51,-1.73,3.39,0.17638972216573265,0.69,0.17999999999999994,True
2018-10-21,,,,,,,False
2018-11-04,,,,,,,False
2018-11-18,0.7,-2.82,3.64,0.20336188933138635,-3.37,-4.07,False
2018-12-02,,,,,,,False
2018-12-16,0.46,-2.04,2.28,0.14734330863175596,0.48,0.019999999999999962,True
2018-12-30,0.58,-1.66,2.54,0.23424362876963517,0.1,-0.48,True
2019-01-13,0.72,-3.8,5.36,0.15678538748064247,-2.49,-3.21,True
2019-01-27,,,,,,,False
2019-02-10,0.83,-2.41,4.74,0.26577888014217055,-0.35,-1.18,True
2019-02-24,1.02,-1.24,2.71,0.6797404234257824,2.55,1.5299999999999998,True
2019-03-10,1.84,-1.25,4.17,1.0408548921542846,-1.82,-3.66,False
2019-03-24,1.5,-0.02,2.68,1.4046332340967813,0.7,-0.8,True
2019-04-07,1.28,-0.12,2.8,1.1257591026794753,1.29,0.010000000000000009,True
2019-04-21,1.44,-0.31,3.35,0.9813598693203146,0.2,-1.24,True
2019-05-05,1.43,-0.36,3.45,0.849405728563136,0.63,-0.7999999999999999,True
2019-05-19,0.55,-5.21,3.56,0.10771253809484903,-3.58,-4.13,True
2019-06-02,,,,,,,False
2019-06-16,,,,,,,False
2019-06-30,0.85,-1.67,2.81,0.4364943479271018,0.78,-0.06999999999999995,True
2019-07-14,1.08,-0.28,2.58,0.7354078705081876,-2.06,-3.14,False
2019-07-28,0.81,-0.7,2.63,0.49064374587551335,2.06,1.25,True
2019-08-11,1.24,0.1,2.39,1.295371133433489,1.73,0.49,True
2019-08-25,1.45,0.38,2.51,1.6971802295796499,1.62,0.17000000000000015,True
2019-09-08,1.27,0.25,2.41,1.4586489018420339,0.09,-1.18,False
2019-09-22,0.7,-0.54,1.89,0.4978237331775053,0.75,0.050000000000000044,True
2019-10-06,1.11,-0.84,2.9,0.6938193879377127,-0.84,-1.9500000000000002,True
2019-10-20,0.8,-2.4,2.94,0.31709102066788974,-0.23,-1.03,True
2019-11-03,1.16,-0.55,3.1,0.6852345654383439,0.66,-0.4999999999999999,True
2019-11-17,1.42,-0.42,3.78,0.7360228266332484,2.43,1.0100000000000002,True
2019-12-01,0.84,-1.02,2.61,0.45117831913602163,-0.25,-1.0899999999999999,True
2019-12-15,1.22,-3.12,4.38,0.43150014495787115,-0.45,-1.67,True
2019-12-29,1.03,-0.93,2.27,0.8071032421624926,0.88,-0.15000000000000002,True
2020-01-12,1.14,-1.91,3.53,0.48376651884573485,-0.51,-1.65,True
2020-01-26,1.04,-2.28,3.41,0.4195413959579634,3.71,2.67,False
2020-02-09,1.16,-2.62,4.05,0.4227593357442905,1.95,0.79,True
2020-02-23,1.35,0.38,2.73,1.5058332923673399,1.78,0.42999999999999994,True
2020-03-08,1.41,-1.16,4.73,0.6048495091692606,2.62,1.2100000000000002,True
2020-03-22,1.93,-0.35,3.85,1.125519668480015,2.97,1.0400000000000003,True
2020-04-05,3.44,-0.31,7.04,1.4228125822902977,5.84,2.4,True
2020-04-19,2.25,-0.87,5.74,0.9261627427279397,-1.68,-3.9299999999999997,False
2020-05-03,2.38,-1.21,6.72,0.8631243884458236,-1.37,-3.75,False
2020-05-17,1.66,-1.91,6.48,0.5440096770684402,0.74,-0.9199999999999999,True
2020-05-31,3.74,-0.64,8.44,1.2198958053589624,-1.02,-4.76,False
2020-06-14,3.11,-0.36,5.92,1.3005456034867542,-0.45,-3.56,False
2020-06-28,1.74,-0.41,3.93,0.9963145667188997,2.24,0.5000000000000002,True
2020-07-12,2.02,0.04,4.37,1.091824002867098,4.37,2.35,True
2020-07-26,1.97,0.02,4.69,0.9779844331350833,-3.47,-5.44,False
2020-08-09,1.11,-1.07,3.53,0.497021227165012,1.24,0.1299999999999999,True
2020-08-23,1.34,-1.1,4.35,0.5057927425401751,-0.06,-1.4000000000000001,True
