,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2018-08-31,7.32,3.37,11.74,1.8377006970067353,16.18,8.86,False
2019-01-31,4.85,-10.27,16.25,0.31768737361056437,-10.46,-15.31,False
2019-06-30,6.46,-7.4,18.37,0.5017129262853297,8.32,1.8600000000000003,True
2019-11-30,6.7,-1.77,12.86,0.8683016533752306,8.13,1.4300000000000006,True
2020-04-30,6.6,0.88,12.05,1.1854153322415502,8.02,1.42,True
2020-09-30,8.74,3.64,13.44,2.045414922004459,7.85,-0.8900000000000006,True
2021-02-28,11.63,6.92,16.71,2.569061281129071,5.72,-5.910000000000001,False
2021-07-31,9.95,4.25,15.2,1.8208464658251289,12.16,2.210000000000001,True
2021-12-31,9.07,5.52,13.28,2.829063740599118,7.38,-1.6900000000000004,True
2022-05-31,14.26,10.28,18.71,3.9786813265525374,11.08,-3.1799999999999997,True
2022-10-31,9.3,5.52,12.92,2.947393746839785,9.54,0.23999999999999844,True
2023-03-31,6.63,3.05,9.78,2.00326019043527,4.27,-2.3600000000000003,True
2023-08-31,6.1,1.48,10.81,1.3136387311281583,4.67,-1.4299999999999997,True
2024-01-31,5.09,0.15,9.99,0.8904957160219283,2.38,-2.71,True
2024-06-30,10.2,3.01,19.23,1.5323561188179229,13.73,3.530000000000001,True
