,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2019-12-31,13.92,4.7,24.0,1.322686834293228,23.23,9.31,True
2020-12-31,18.06,10.7,24.25,2.8535884083583225,16.26,-1.7999999999999972,True
2021-12-31,20.02,14.63,26.04,4.035056408089673,20.19,0.1700000000000017,True
2022-12-31,16.0,12.68,19.36,3.89751292912125,16.87,0.870000000000001,True
2023-12-31,13.95,9.8,18.26,2.9249863085862553,7.68,-6.27,False
