,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2021-12-31,21.36,6.98,37.1,1.6994144220800604,27.42,6.060000000000002,True
2022-12-31,17.71,8.12,25.98,2.1983138963435866,8.71,-9.0,True
2023-12-31,12.66,7.35,18.24,1.9869763429683573,7.71,-4.95,True
