,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2017-10-31,4.07,0.78,7.4,1.1989935075666227,3.27,-0.8000000000000003,True
2018-01-31,4.18,1.42,7.36,1.4228465172964662,6.0,1.8200000000000003,True
2018-04-30,3.42,-1.83,7.4,0.7067346951946035,-3.32,-6.74,False
2018-07-31,4.07,-2.31,10.71,0.7270859367145042,5.88,1.8099999999999996,True
2018-10-31,5.6,-3.84,17.05,0.6848586802819598,-1.33,-6.93,True
2019-01-31,2.5,-8.51,13.9,0.13557141121550137,-2.07,-4.57,True
2019-04-30,5.4,-1.82,12.05,0.9607939515904619,9.9,4.5,True
2019-07-31,3.85,-1.61,9.21,0.765167368523361,3.99,0.14000000000000012,True
2019-10-31,5.02,0.81,11.27,1.0984795168432997,4.43,-0.5899999999999999,True
2020-01-31,5.35,1.78,10.03,1.3789747959950254,4.43,-0.9199999999999999,True
2020-04-30,6.03,1.28,11.4,1.3148708795031532,8.9,2.87,True
2020-07-31,7.1,1.87,12.14,1.500905093453171,4.18,-2.92,True
2020-10-31,8.65,2.41,15.4,1.302997413869611,10.66,2.01,True
2021-01-31,8.24,3.82,13.03,1.8835619917086623,3.6,-4.640000000000001,False
2021-04-30,7.87,4.97,11.58,2.88520700022947,6.23,-1.6399999999999997,True
2021-07-31,8.13,5.79,10.69,3.742562215747984,7.24,-0.8900000000000006,True
2021-10-31,6.96,4.74,9.51,3.699819085473461,4.71,-2.25,False
2022-01-31,7.08,4.57,10.72,2.9868984837348505,4.77,-2.3100000000000005,True
2022-04-30,6.43,2.14,10.96,1.8296476241536073,10.37,3.9399999999999995,True
2022-07-31,6.85,0.45,13.82,1.3225960199181788,0.24,-6.609999999999999,False
2022-10-31,6.41,1.18,10.8,1.672915596045805,7.5,1.0899999999999999,True
2023-01-31,5.53,0.52,10.87,1.2485858688635585,1.98,-3.5500000000000003,True
2023-04-30,5.28,1.09,11.39,1.206336648214865,0.19,-5.09,False
2023-07-31,5.31,-0.05,11.96,1.1077153924298109,6.59,1.2800000000000002,True
2023-10-31,5.24,-2.15,10.68,1.0344709897539275,-3.57,-8.81,False
2024-01-31,7.63,-1.1,16.69,1.087576591670464,18.07,10.440000000000001,False
2024-04-30,8.21,-1.52,16.53,1.17328789876493,0.52,-7.690000000000001,True
2024-07-31,6.53,-0.94,11.99,1.3237292063124888,4.33,-2.2,True
2024-10-31,4.26,0.33,7.66,1.2425942390316267,3.16,-1.0999999999999996,True
