,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2022-12-31,17.37,0.47,32.07,1.2830588570990644,-2.04,-19.41,False
2023-12-31,13.36,2.7,23.91,1.1355010623227393,11.7,-1.6600000000000001,True
