,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-07-24,2.68,1.45,4.0,3.1596773776348357,2.66,-0.020000000000000018,True
2016-07-31,0.34,-0.33,1.2,0.42351031435598574,0.21,-0.13000000000000003,True
2016-08-07,,,,,,,False
2016-08-14,0.77,-1.97,3.48,0.28349143258729703,2.26,1.4899999999999998,True
2016-08-21,0.46,-0.09,1.18,0.6082206716923417,-0.45,-0.91,False
2016-08-28,0.27,-1.77,2.19,0.10236633417319313,-0.02,-0.29000000000000004,True
2016-09-04,0.71,-0.29,1.72,0.5714823285872128,2.13,1.42,False
2016-09-11,1.43,-0.21,3.13,0.807706099543799,-1.41,-2.84,False
2016-09-18,,,,,,,False
2016-09-25,,,,,,,False
2016-10-02,0.42,-0.83,2.16,0.1965268916060737,-0.19,-0.61,True
2016-10-09,1.21,-1.76,5.71,0.44399473573567044,0.69,-0.52,True
2016-10-16,1.78,0.92,2.95,2.0847224865122773,1.96,0.17999999999999994,True
2016-10-23,1.13,0.71,1.56,2.64861312858487,1.35,0.2200000000000002,True
2016-10-30,0.51,0.32,0.68,1.5145629641743945,0.4,-0.10999999999999999,True
2016-11-06,0.51,-0.35,1.25,0.46625537752764157,-0.39,-0.9,False
2016-11-13,1.38,0.36,2.02,0.6819644423892963,2.23,0.8500000000000001,False
2016-11-20,2.05,1.18,2.69,2.386644444559272,2.13,0.08000000000000007,True
2016-11-27,2.18,1.86,2.49,4.313938056237461,1.64,-0.5400000000000003,False
2016-12-04,1.56,0.91,2.31,1.9087519519232834,0.91,-0.65,True
2016-12-11,1.26,0.7,1.63,2.5221514265849203,1.48,0.21999999999999997,True
2016-12-18,1.45,1.4,1.55,5.272117984653039,1.43,-0.020000000000000018,True
2016-12-25,0.96,0.1,1.67,1.4983983733124646,-0.07,-1.03,False
2017-01-01,0.36,-0.73,1.63,0.17092809023009795,0.62,0.26,True
2017-01-08,1.64,1.05,2.7,2.4829137506745402,1.01,-0.6299999999999999,False
2017-01-15,1.44,-0.16,2.29,1.2834754271273128,1.44,0.0,True
2017-01-22,1.79,-0.02,4.72,1.068663853410899,-0.69,-2.48,False
2017-01-29,,,,,,,False
