,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-07-31,0.95,-0.29,2.96,0.770415370647267,-0.04,-0.99,True
2016-08-07,0.69,-4.38,4.24,0.19514429068402608,-4.03,-4.720000000000001,True
2016-08-14,,,,,,,False
2016-08-21,,,,,,,False
2016-08-28,0.61,-1.28,2.26,0.3148365267796138,0.62,0.010000000000000009,True
2016-09-04,0.49,-1.77,2.78,0.2604365948281857,2.78,2.29,True
2016-09-11,0.37,-2.28,2.95,0.15090191364683647,-1.64,-2.01,True
2016-09-18,,,,,,,False
2016-09-25,,,,,,,False
2016-10-02,,,,,,,False
2016-10-09,0.81,-1.83,3.49,0.31255764815069603,3.06,2.25,True
2016-10-16,0.81,-0.84,2.63,0.6010895586006446,1.39,0.5799999999999998,True
2016-10-23,2.16,0.93,3.24,1.9900512333331666,3.05,0.8899999999999997,True
2016-10-30,0.44,-1.14,1.88,0.3575890350656677,-0.59,-1.03,True
2016-11-06,,,,,,,False
2016-11-13,0.85,-0.06,2.5,0.5605478097693662,2.55,1.6999999999999997,False
2016-11-20,1.67,0.4,3.34,0.8079743558061968,1.01,-0.6599999999999999,True
2016-11-27,1.81,0.9,2.62,2.0562062642616974,1.97,0.15999999999999992,True
2016-12-04,1.72,0.83,2.45,2.0495047265197,0.83,-0.89,True
2016-12-11,0.93,0.15,1.78,1.2364916575621538,1.35,0.42000000000000004,True
2016-12-18,1.01,0.37,1.51,1.8716586528951904,0.92,-0.08999999999999997,True
2016-12-25,1.06,-0.17,1.75,1.4390857896080163,-0.65,-1.71,False
2017-01-01,1.01,-0.63,3.82,0.5687769280305301,-1.16,-2.17,False
2017-01-08,0.66,-0.92,2.17,0.49304448813969987,1.08,0.42000000000000004,True
2017-01-15,0.41,-1.06,2.48,0.2557953094143503,0.28,-0.12999999999999995,True
2017-01-22,1.03,-0.98,2.97,0.549558614894728,-0.98,-2.01,True
2017-01-29,,,,,,,False
2017-02-05,,,,,,,False
2017-02-12,,,,,,,False
2017-02-19,0.4,-0.66,1.39,0.44507905349445154,0.44,0.03999999999999998,True
2017-02-26,0.62,0.25,0.88,1.6224306792119931,0.43,-0.19,True
2017-03-05,0.8,0.31,1.45,1.718090128269107,-0.02,-0.8200000000000001,False
2017-03-12,,,,,,,False
2017-03-19,0.79,-1.0,2.09,0.5592889204193549,1.45,0.6599999999999999,True
2017-03-26,1.08,-1.75,3.69,0.5318820711512136,-1.95,-3.0300000000000002,False
2017-04-02,,,,,,,False
2017-04-09,,,,,,,False
2017-04-16,,,,,,,False
2017-04-23,0.51,-0.53,1.49,0.5091915061011945,0.04,-0.47000000000000003,True
2017-04-30,1.56,-1.25,4.09,0.775013827962813,0.85,-0.7100000000000001,True
2017-05-07,0.53,-2.78,4.5,0.1706865682465092,1.69,1.16,True
2017-05-14,0.78,-0.15,1.54,1.1172933590237069,1.12,0.3400000000000001,True
2017-05-21,0.3,-1.02,1.47,0.1700782792136162,-2.56,-2.86,False
2017-05-28,,,,,,,False
2017-06-04,,,,,,,False
2017-06-11,,,,,,,False
2017-06-18,,,,,,,False
2017-06-25,0.46,-0.8,1.26,0.4639902511753948,1.26,0.8,True
2017-07-02,,,,,,,False
2017-07-09,0.44,-0.47,1.29,0.35429358533309047,0.87,0.43,True
2017-07-16,0.57,-1.08,2.55,0.2767875482838991,-0.64,-1.21,True
2017-07-23,,,,,,,False
2017-07-30,0.9,-0.05,1.54,1.3022081934694583,-0.64,-1.54,False
2017-08-06,,,,,,,False
2017-08-13,,,,,,,False
2017-08-20,,,,,,,False
2017-08-27,1.11,-2.0,3.13,0.714780376075633,-2.42,-3.5300000000000002,False
2017-09-03,,,,,,,False
2017-09-10,0.69,-2.88,3.0,0.27411575005326666,-0.16,-0.85,True
2017-09-17,,,,,,,False
2017-09-24,0.89,0.03,1.79,1.279937405142544,1.18,0.2899999999999999,True
2017-10-01,1.19,0.64,1.66,2.463778750419626,1.48,0.29000000000000004,True
2017-10-08,1.21,0.38,2.28,1.6543559114418322,0.66,-0.5499999999999999,True
2017-10-15,0.39,-0.92,1.47,0.3498221072235855,-0.32,-0.71,True
2017-10-22,0.28,-1.27,1.52,0.18018067246056374,-1.27,-1.55,True
2017-10-29,,,,,,,False
2017-11-05,0.69,-0.34,2.16,0.5863721644090009,1.47,0.78,True
2017-11-12,0.75,-0.54,2.05,0.6865975488127277,-1.22,-1.97,False
2017-11-19,0.33,-2.98,3.45,0.08691476566426133,-1.82,-2.15,True
2017-11-26,,,,,,,False
2017-12-03,,,,,,,False
2017-12-10,,,,,,,False
2017-12-17,0.59,-1.59,2.4,0.3035691064697015,-0.62,-1.21,True
2017-12-24,0.45,-0.79,1.38,0.37924078108545267,0.51,0.06,True
2017-12-31,1.5,-0.04,2.95,1.3586355523801894,0.93,-0.57,True
2018-01-07,0.86,-0.1,1.65,0.9823953949044246,0.42,-0.44,True
2018-01-14,1.04,-0.0,2.19,1.243385320602628,1.77,0.73,True
2018-01-21,0.63,-0.97,2.55,0.43351741964374596,0.45,-0.18,True
2018-01-28,0.74,0.17,1.56,0.9144407599139782,0.33,-0.41,True
2018-02-04,,,,,,,False
2018-02-11,,,,,,,False
2018-02-18,,,,,,,False
2018-02-25,,,,,,,False
2018-03-04,1.15,-2.1,3.55,0.5774393523627286,-1.89,-3.04,True
2018-03-11,1.03,-2.07,4.01,0.4433732347695028,4.01,2.9799999999999995,True
2018-03-18,0.33,-0.53,1.46,0.3223862860939637,0.63,0.3,True
2018-03-25,0.44,-1.59,2.19,0.2481976443780733,0.52,0.08000000000000002,True
2018-04-01,0.78,-0.82,2.63,0.5166066673369831,-0.82,-1.6,True
2018-04-08,,,,,,,False
