,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-02-28,1.8,0.39,3.43,1.543513821074694,0.59,-1.21,True
2016-03-13,2.06,0.59,3.55,1.580848340184038,1.24,-0.8200000000000001,True
2016-03-27,1.77,-1.52,5.14,0.6619448264980957,-2.81,-4.58,False
2016-04-10,1.48,-2.87,5.56,0.39597283084189555,-2.24,-3.72,True
2016-04-24,1.54,-5.01,9.0,0.2843152976764212,8.42,6.88,True
2016-05-08,0.93,-0.98,2.67,0.411294386794948,0.59,-0.3400000000000001,True
2016-05-22,1.34,-0.78,3.21,0.8851556874650405,-1.03,-2.37,False
2016-06-05,1.46,0.24,2.59,1.2896397944011129,1.14,-0.32000000000000006,True
2016-06-19,0.81,-0.22,1.81,0.7244486047508633,1.24,0.42999999999999994,True
2016-07-03,1.54,0.03,3.54,1.1368811869757514,3.67,2.13,False
2016-07-17,3.86,-0.05,8.53,1.1878361745188903,1.8,-2.0599999999999996,True
2016-07-31,2.89,0.31,6.38,1.3230799909714106,1.61,-1.28,True
2016-08-14,1.77,-1.67,5.9,0.5257510870881035,-0.3,-2.07,True
2016-08-28,0.86,-1.35,2.91,0.404270621015692,-0.78,-1.6400000000000001,True
2016-09-11,0.45,-2.03,2.15,0.16074160768487872,-2.31,-2.7600000000000002,False
2016-09-25,1.53,-1.76,4.52,0.5810363815818806,-0.01,-1.54,True
2016-10-09,,,,,,,False
2016-10-23,,,,,,,False
2016-11-06,0.65,-1.45,2.58,0.2339981604898496,-1.38,-2.03,True
2016-11-20,2.77,-0.02,5.57,1.2488389832412652,5.57,2.8000000000000003,True
2016-12-04,3.92,1.09,7.38,1.560508451109549,1.53,-2.3899999999999997,True
2016-12-18,3.41,0.75,7.46,1.357277829377715,2.15,-1.2600000000000002,True
2017-01-01,2.47,1.13,3.61,2.16489164738606,-0.32,-2.79,False
2017-01-15,2.08,-1.55,4.5,0.8035902646810139,-1.0,-3.08,True
2017-01-29,,,,,,,False
2017-02-12,0.75,-1.49,3.05,0.36855569265322885,0.54,-0.20999999999999996,True
2017-02-26,0.66,-1.23,2.51,0.3157401184395247,0.5,-0.16000000000000003,True
2017-03-12,1.1,-0.84,2.53,0.6773015259385117,-0.84,-1.94,True
2017-03-26,0.87,0.06,1.74,1.0587059102650005,0.67,-0.19999999999999996,True
2017-04-09,1.04,-1.58,3.97,0.4616694070015365,-0.28,-1.32,True
2017-04-23,,,,,,,False
2017-05-07,0.68,-1.34,3.29,0.28475094556033975,3.29,2.61,True
2017-05-21,0.98,-0.49,2.06,0.862469465695825,-1.2,-2.1799999999999997,False
2017-06-04,0.51,-1.51,1.89,0.2069769073489806,1.33,0.8200000000000001,True
2017-06-18,,,,,,,False
2017-07-02,1.38,-2.08,4.02,0.5607766584217222,2.26,0.8799999999999999,True
2017-07-16,1.06,0.15,2.05,0.9132711710983783,0.23,-0.8300000000000001,True
2017-07-30,,,,,,,False
2017-08-13,0.45,-0.85,1.95,0.23891266985680268,-1.45,-1.9,False
2017-08-27,0.47,-0.48,1.46,0.28895317404361265,0.2,-0.26999999999999996,True
2017-09-10,1.12,-0.28,3.17,0.6477391774737618,1.57,0.44999999999999996,True
2017-09-24,1.0,-0.42,2.93,0.6692806997501038,0.77,-0.22999999999999998,True
2017-10-08,2.18,0.11,4.14,1.4526936405427389,3.42,1.2399999999999998,True
2017-10-22,1.34,-0.07,2.42,1.222337089416067,-0.07,-1.4100000000000001,True
2017-11-05,1.73,-0.01,3.6,1.4246024983003869,4.49,2.7600000000000002,False
2017-11-19,1.58,-1.16,4.98,0.6217047547822612,-2.19,-3.77,False
2017-12-03,0.72,-2.46,4.98,0.18578706262541395,-1.95,-2.67,True
2017-12-17,0.52,-1.59,3.1,0.1891028771504215,3.22,2.7,False
2017-12-31,0.42,-1.85,3.02,0.12350452448418446,-2.21,-2.63,False
2018-01-14,1.56,-0.27,3.96,1.0478859834071534,3.54,1.98,True
2018-01-28,1.04,-0.13,2.36,0.8286044777934075,2.22,1.1800000000000002,True
2018-02-11,1.19,-2.71,4.51,0.3034069621114139,-8.34,-9.53,False
2018-02-25,,,,,,,False
2018-03-11,,,,,,,False
2018-03-25,0.5,-0.51,1.42,0.3159488427189046,0.45,-0.04999999999999999,True
2018-04-08,0.89,-0.54,1.72,0.7999464386828561,-0.78,-1.67,False
2018-04-22,0.84,-0.81,2.13,0.5495443768840771,0.8,-0.039999999999999925,True
2018-05-06,3.21,-0.79,5.37,1.3739947340869463,4.51,1.2999999999999998,True
2018-05-20,2.26,1.39,3.55,2.9090749056208987,3.25,0.9900000000000002,True
2018-06-03,2.84,1.85,4.03,3.360834880325868,0.91,-1.9299999999999997,False
2018-06-17,2.32,0.28,4.65,1.6479768589915487,2.1,-0.21999999999999975,True
2018-07-01,1.73,-0.34,3.79,1.1974564077117067,-0.34,-2.07,True
2018-07-15,0.84,-1.15,3.73,0.3461911767126165,0.03,-0.8099999999999999,True
2018-07-29,0.81,-0.18,1.75,0.6856558376928152,0.56,-0.25,True
2018-08-12,0.69,-0.1,1.61,0.7646372425382217,0.98,0.29000000000000004,True
2018-08-26,0.9,-0.5,2.35,0.6792774309073439,-1.86,-2.7600000000000002,False
2018-09-09,0.79,-1.81,3.87,0.2997717274225698,1.07,0.28,True
2018-09-23,0.37,-1.8,3.99,0.07751715125061502,-0.78,-1.15,True
2018-10-07,0.74,-3.44,4.41,0.18257937972901808,1.02,0.28,True
2018-10-21,2.57,-3.04,6.13,0.7757543138124986,0.53,-2.04,True
2018-11-04,0.7,-0.55,2.05,0.35516467911839705,0.71,0.010000000000000009,True
2018-11-18,1.06,-1.41,3.93,0.44196386887747624,0.99,-0.07000000000000006,True
2018-12-02,1.04,-0.94,3.0,0.6259397494256548,1.84,0.8,True
2018-12-16,0.65,-1.31,2.48,0.3438417057935365,-1.31,-1.96,True
2018-12-30,0.5,-0.47,1.33,0.2895351941193998,-0.28,-0.78,True
2019-01-13,0.67,-0.99,2.52,0.3372288191778507,-0.75,-1.42,True
2019-01-27,1.92,-3.69,9.02,0.393614800346062,1.86,-0.05999999999999983,True
2019-02-10,0.95,0.43,1.47,1.5411019307147693,0.7,-0.25,True
2019-02-24,1.62,1.24,2.05,4.374006066826745,1.52,-0.10000000000000009,True
2019-03-10,1.58,0.54,2.81,1.5682060363846975,-1.18,-2.76,False
2019-03-24,1.42,0.02,3.21,1.0493047533934174,1.27,-0.1499999999999999,True
2019-04-07,1.1,-0.11,2.32,0.978797797040804,2.11,1.0099999999999998,True
2019-04-21,1.56,-0.06,3.12,1.063824011871794,0.42,-1.1400000000000001,True
2019-05-05,1.7,0.24,3.17,1.355129122564879,0.28,-1.42,True
2019-05-19,0.66,-3.86,3.82,0.15335890231740906,-3.5,-4.16,True
2019-06-02,0.64,-0.72,2.04,0.4124370570468021,2.26,1.6199999999999997,False
2019-06-16,0.83,-0.1,2.13,0.7669444769935782,1.02,0.19000000000000006,True
2019-06-30,1.63,0.58,2.59,1.8787180926121207,0.36,-1.27,False
2019-07-14,1.42,0.67,2.02,2.3563103550217854,0.67,-0.7499999999999999,True
2019-07-28,1.36,0.61,1.9,2.0344813647475024,1.89,0.5299999999999998,True
2019-08-11,1.1,0.34,1.79,1.4492959456744083,1.07,-0.030000000000000027,True
2019-08-25,1.96,1.02,3.08,2.2189952027917808,1.56,-0.3999999999999999,True
2019-09-08,1.58,0.99,2.26,2.530474925269005,0.85,-0.7300000000000001,False
2019-09-22,1.33,0.53,2.46,1.4146190910110557,1.27,-0.06000000000000005,True
2019-10-06,1.67,0.07,2.69,1.3732286099990045,-1.58,-3.25,False
2019-10-20,1.14,-0.91,2.7,0.5615690392942364,0.5,-0.6399999999999999,True
2019-11-03,0.52,-1.11,2.65,0.2106437508084787,-0.49,-1.01,True
2019-11-17,1.2,-1.11,3.44,0.6113125327778186,2.15,0.95,True
2019-12-01,1.7,0.81,2.34,2.8588571581593234,1.36,-0.33999999999999986,True
2019-12-15,2.01,-0.57,4.62,1.0916169130726145,-0.57,-2.5799999999999996,True
2019-12-29,1.27,-0.67,3.37,0.7176823059667856,0.06,-1.21,True
2020-01-12,1.04,-0.45,2.33,0.7576149412016576,-1.16,-2.2,False
2020-01-26,1.12,0.65,1.9,2.008052885007296,1.92,0.7999999999999998,False
2020-02-09,1.27,-0.45,3.05,0.893489841639644,1.25,-0.020000000000000018,True
2020-02-23,2.52,1.52,3.53,3.1388675138343003,1.52,-1.0,True
2020-03-08,1.87,0.74,3.06,1.8574530696830536,2.14,0.27,True
2020-03-22,2.07,-0.13,3.49,1.4511516216034464,3.08,1.0100000000000002,True
2020-04-05,3.23,2.17,4.8,2.7808067834432366,3.57,0.33999999999999986,True
2020-04-19,2.47,-0.56,5.78,0.9538779874523097,-0.44,-2.91,True
2020-05-03,2.92,1.81,3.87,2.902011790520592,0.52,-2.4,False
2020-05-17,4.29,1.47,7.21,1.9943803418026242,2.17,-2.12,True
2020-05-31,2.71,0.73,4.95,1.4888902404852442,1.71,-1.0,True
2020-06-14,2.58,-0.7,4.98,1.1292846936864025,-0.35,-2.93,True
2020-06-28,2.0,0.33,4.63,1.1823402759695423,3.06,1.06,True
2020-07-12,1.92,0.64,3.37,1.3795331005089337,3.09,1.17,True
2020-07-26,1.23,-0.16,2.06,1.1995106337790797,-0.44,-1.67,False
2020-08-09,1.37,-0.39,3.06,0.9059751867283643,2.75,1.38,True
2020-08-23,0.99,-1.81,2.85,0.40028197427857415,0.34,-0.6499999999999999,True
2020-09-06,1.03,-1.86,3.17,0.43447198743203785,-0.73,-1.76,True
2020-09-20,2.07,0.67,3.84,1.5600769421052934,1.17,-0.8999999999999999,True
2020-10-04,0.87,-0.47,2.33,0.6364617011739883,0.14,-0.73,True
2020-10-18,1.59,0.06,3.44,1.1947611202751036,3.54,1.95,False
2020-11-01,1.78,0.29,3.42,1.5248672637451728,-0.28,-2.06,False
2020-11-15,2.15,0.96,3.45,2.0854965143243795,2.61,0.45999999999999996,True
2020-11-29,1.33,0.8,2.1,2.0645580003145025,1.56,0.22999999999999998,True
2020-12-13,2.92,0.26,5.51,1.4946582091682226,1.51,-1.41,True
2020-12-27,2.3,1.09,4.1,1.811149249945751,2.65,0.3500000000000001,True
2021-01-10,2.22,0.69,3.76,2.062917153229888,3.76,1.5399999999999996,True
2021-01-24,2.19,1.14,3.08,2.749265223158358,1.14,-1.05,True
2021-02-07,2.41,0.86,3.57,2.1976908423140875,2.93,0.52,True
2021-02-21,2.63,0.8,4.48,1.672139180970152,1.21,-1.42,True
2021-03-07,2.04,0.59,3.51,1.4879840588217161,3.24,1.2000000000000002,True
2021-03-21,3.55,2.17,5.19,3.586944366980396,2.71,-0.8399999999999999,True
2021-04-04,2.08,0.56,3.17,1.9770734600756878,0.56,-1.52,True
2021-04-18,1.88,0.31,3.4,1.816445778032358,1.2,-0.6799999999999999,True
2021-05-02,1.01,-0.74,1.97,0.9493179076144569,-1.07,-2.08,False
2021-05-16,1.1,-1.15,3.09,0.5986194226891485,0.47,-0.6300000000000001,True
2021-05-30,0.81,-2.42,3.95,0.27816230615405724,0.16,-0.65,True
2021-06-13,1.63,-1.64,3.87,0.7807778191988385,2.86,1.23,True
2021-06-27,1.46,-1.62,3.56,0.713164342823206,-0.59,-2.05,True
2021-07-11,1.61,0.38,2.53,1.8052296276874429,1.41,-0.20000000000000018,True
2021-07-25,1.89,0.83,2.5,2.9159483472815664,2.05,0.15999999999999992,True
2021-08-08,1.39,0.46,2.53,1.678529888754699,0.46,-0.9299999999999999,True
2021-08-22,1.12,0.68,1.64,2.677073129805896,0.65,-0.4700000000000001,False
2021-09-05,1.26,0.13,2.1,1.4237571317476556,0.26,-1.0,True
2021-09-19,1.69,0.58,2.45,1.8897309524375938,1.24,-0.44999999999999996,True
2021-10-03,1.75,0.38,2.79,1.5037564877337042,0.38,-1.37,True
2021-10-17,2.56,1.17,4.3,1.9696146137471824,3.9,1.3399999999999999,True
2021-10-31,2.01,0.68,3.42,1.6850434197922628,1.08,-0.9299999999999997,True
2021-11-14,2.16,0.64,3.47,1.9825248842447265,2.49,0.33000000000000007,True
2021-11-28,2.65,1.84,3.49,3.4467141029970465,0.68,-1.9699999999999998,False
2021-12-12,2.34,0.23,4.71,1.5813032956926298,0.23,-2.11,True
2021-12-26,2.88,-0.79,7.01,0.9789070615587172,-2.06,-4.9399999999999995,False
2022-01-09,0.78,-2.02,3.44,0.2200796466000823,3.44,2.66,True
2022-01-23,1.33,-0.44,2.78,1.1376786205609162,-0.44,-1.77,True
2022-02-06,2.34,0.69,3.56,2.0637342412620834,3.74,1.4000000000000004,False
2022-02-20,3.02,0.54,5.2,1.4970276617737748,-0.59,-3.61,False
2022-03-06,2.9,0.48,5.3,1.3970791908463807,7.49,4.59,False
2022-03-20,2.37,0.08,5.03,0.9514989632609376,0.2,-2.17,True
2022-04-03,2.83,-0.25,5.58,1.1945550161876166,2.51,-0.3200000000000003,True
2022-04-17,2.06,0.57,3.42,1.5510994512206926,2.33,0.27,True
2022-05-01,2.82,-0.35,5.7,1.1429183497520905,-0.35,-3.17,True
2022-05-15,1.27,-1.24,3.84,0.5840781197299676,-0.84,-2.11,True
2022-05-29,1.59,-2.26,5.07,0.5775988220851813,-0.19,-1.78,True
2022-06-12,1.62,-1.07,4.94,0.7625130980983545,0.91,-0.7100000000000001,True
2022-06-26,1.51,-1.61,4.98,0.5702288148929028,2.2,0.6900000000000002,True
2022-07-10,3.67,0.26,6.36,1.6497675319501395,3.69,0.020000000000000018,True
2022-07-24,2.33,-0.09,4.59,1.0949367111108748,-2.43,-4.76,False
2022-08-07,2.74,1.34,4.01,2.651853288845893,1.34,-1.4000000000000001,True
2022-08-21,3.13,1.11,4.56,2.56117368507434,3.45,0.3200000000000003,True
2022-09-04,3.03,-1.7,6.01,1.0895375403562528,-1.7,-4.7299999999999995,True
2022-09-18,1.75,0.06,3.96,0.9247694565460314,0.93,-0.82,True
2022-10-02,3.01,1.2,4.81,1.8474013827357578,3.5,0.4900000000000002,True
2022-10-16,2.88,-0.15,6.64,1.014945797283074,1.36,-1.5199999999999998,True
2022-10-30,1.04,-1.76,3.03,0.46575082422781805,-2.24,-3.2800000000000002,False
2022-11-13,1.59,-0.31,3.64,1.1191897967179314,1.24,-0.3500000000000001,True
2022-11-27,2.22,1.25,3.15,2.6918022642506023,1.54,-0.6800000000000002,True
2022-12-11,1.77,0.25,3.21,1.4129650310353024,0.72,-1.05,True
