,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2017-07-31,6.62,3.24,9.83,2.3218031005760347,3.94,-2.68,True
2017-11-30,5.58,2.89,8.69,2.0318593551756043,3.56,-2.02,True
2018-03-31,5.92,2.13,10.0,1.5285821881652237,-0.55,-6.47,False
2018-07-31,6.38,0.07,12.56,1.1649399564842111,12.62,6.239999999999999,False
2018-11-30,7.35,-3.8,17.13,0.8689738089169958,3.33,-4.02,True
2019-03-31,5.48,0.32,10.7,1.1006101170886882,7.0,1.5199999999999996,True
2019-07-31,5.21,2.18,7.7,1.9738550838441782,6.58,1.37,True
2019-11-30,8.1,5.42,11.33,3.294584361278563,7.32,-0.7799999999999994,True
2020-03-31,8.0,3.53,12.72,2.0003364985726297,8.51,0.5099999999999998,True
2020-07-31,11.35,3.6,21.32,1.6246202228888196,14.42,3.0700000000000003,True
2020-11-30,20.47,13.36,28.82,2.4301516206074676,20.96,0.490000000000002,True
2021-03-31,17.79,14.94,20.67,6.0109669945740585,16.54,-1.25,True
2021-07-31,10.31,8.57,12.09,7.2493964941114335,9.21,-1.0999999999999996,True
2021-11-30,10.37,8.48,12.13,7.062266841291047,5.48,-4.889999999999999,False
2022-03-31,9.06,5.78,11.92,3.5304364830783643,9.12,0.05999999999999872,True
2022-07-31,9.2,5.25,12.59,3.1385078506373345,7.31,-1.8899999999999997,True
2022-11-30,8.5,4.53,11.38,2.8819416601669876,8.53,0.02999999999999936,True
2023-03-31,8.21,4.11,11.74,2.662155969907859,6.75,-1.4600000000000009,True
2023-07-31,8.06,4.11,11.7,2.4382531196390804,8.03,-0.030000000000001137,True
2023-11-30,9.69,3.45,16.55,1.9382194814139357,2.15,-7.539999999999999,False
2024-03-31,9.35,2.69,19.25,1.4882339518999506,14.79,5.4399999999999995,True
2024-07-31,9.92,3.62,16.03,2.106250726394743,6.58,-3.34,True
