,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2017-04-30,4.81,2.65,6.71,2.275070336298053,3.04,-1.7699999999999996,True
2017-07-31,4.13,1.87,6.24,1.8367183822262563,3.05,-1.08,True
2017-10-31,4.42,1.89,7.37,1.6226985757694956,3.92,-0.5,True
2018-01-31,3.93,1.61,5.84,1.769860497923995,3.06,-0.8700000000000001,True
2018-04-30,3.46,-3.32,8.4,0.5379636580629229,-3.73,-7.1899999999999995,False
2018-07-31,6.39,-3.23,18.17,0.7111739321962206,8.93,2.54,True
2018-10-31,8.17,2.55,13.63,2.017830704757568,3.88,-4.29,True
2019-01-31,4.0,-2.9,13.17,0.5602805005934368,-2.93,-6.93,False
2019-04-30,3.9,1.31,6.72,1.503310968384655,3.49,-0.4099999999999997,True
2019-07-31,5.36,3.65,7.24,3.316100920160156,7.3,1.9399999999999995,False
2019-10-31,5.18,3.24,8.08,2.3267914755506403,2.7,-2.4799999999999995,False
2020-01-31,5.81,3.39,8.23,2.5621092293391867,4.86,-0.9499999999999993,True
2020-04-30,6.06,1.14,11.25,1.293403365786551,9.57,3.5100000000000007,True
2020-07-31,9.8,4.62,14.64,2.4175087674518787,7.73,-2.0700000000000003,True
2020-10-31,15.04,8.21,22.19,2.0802315170221815,15.59,0.5500000000000007,True
2021-01-31,10.97,8.74,12.57,4.519112207926139,8.74,-2.2300000000000004,True
2021-04-30,12.37,10.09,15.08,7.237736380205325,13.44,1.0700000000000003,True
2021-07-31,8.23,6.35,10.13,5.490491609661022,7.69,-0.54,True
2021-10-31,6.72,5.09,8.56,4.770255488855016,6.14,-0.5800000000000001,True
2022-01-31,6.29,4.61,8.36,4.14571399571613,5.66,-0.6299999999999999,True
2022-04-30,7.45,4.15,10.14,2.916188035705452,6.37,-1.08,True
2022-07-31,7.59,2.08,11.84,1.8683785938283755,0.39,-7.2,False
2022-10-31,5.97,1.67,9.71,1.8367408337398243,7.79,1.8200000000000003,True
2023-01-31,5.38,3.16,7.4,2.8521546182245388,6.46,1.08,True
2023-04-30,6.34,3.33,8.97,2.738396725752831,1.84,-4.5,False
2023-07-31,9.09,1.97,13.84,2.1222304588264547,12.76,3.67,True
2023-10-31,6.37,-0.27,10.51,1.3533366845000145,-1.19,-7.5600000000000005,False
2024-01-31,5.88,-1.35,14.32,0.9013755821216582,14.66,8.780000000000001,False
2024-04-30,6.72,-1.47,14.01,0.9149342097760372,9.77,3.05,True
2024-07-31,5.64,4.27,7.08,4.591306141142076,4.27,-1.37,True
2024-10-31,5.03,3.41,6.79,3.0240809370463864,1.81,-3.22,False
