,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2017-03-31,3.72,0.82,7.2,1.2342518869160684,2.63,-1.0900000000000003,True
2017-05-31,3.35,1.05,6.52,1.409369889986608,2.58,-0.77,True
2017-07-31,2.21,-0.48,4.51,0.8073746257700823,1.53,-0.6799999999999999,True
2017-09-30,3.01,0.15,5.31,1.147581792209263,5.3,2.29,True
2017-11-30,2.54,-0.22,5.56,0.8187822583317824,2.51,-0.03000000000000025,True
2018-01-31,2.36,0.24,4.52,0.9578770275310383,3.84,1.48,True
2018-03-31,2.03,-3.66,6.47,0.33898870866379704,-6.2,-8.23,False
2018-05-31,2.07,-4.76,7.3,0.2574710047269741,12.18,10.11,False
2018-07-31,4.16,-4.73,15.43,0.4886741643370262,2.2,-1.96,True
2018-09-30,4.92,0.81,9.29,1.3601051193217553,3.58,-1.3399999999999999,True
2018-11-30,4.42,-1.67,8.92,1.0777518759633304,1.71,-2.71,True
2019-01-31,1.64,-4.23,10.03,0.14595072718504204,-3.97,-5.61,True
2019-03-31,2.5,-0.71,5.38,0.843130620889576,2.25,-0.25,True
2019-05-31,2.47,0.83,4.44,1.2605382483053333,1.65,-0.8200000000000003,True
2019-07-31,3.74,1.67,5.4,2.288060902897593,5.15,1.4100000000000001,True
2019-09-30,3.87,1.92,5.98,2.278148553178095,4.27,0.39999999999999947,True
2019-11-30,3.1,-0.62,6.68,0.9350594675085134,-0.21,-3.31,True
2020-01-31,4.25,2.36,6.24,2.8448407595276892,3.77,-0.48,True
2020-03-31,2.44,-1.27,5.4,0.6085198598490307,2.98,0.54,True
2020-05-31,7.77,0.12,18.28,1.2078565162480817,6.16,-1.6099999999999994,True
2020-07-31,5.11,1.73,8.92,1.4794766675610886,4.76,-0.35000000000000053,True
2020-09-30,8.1,3.74,16.27,1.411644524640237,14.44,6.34,True
2020-11-30,5.1,2.88,7.34,3.008906080876228,5.51,0.41000000000000014,True
2021-01-31,7.46,5.03,10.06,2.7135342952900743,3.73,-3.73,False
2021-03-31,6.68,5.03,8.24,4.8175534928263675,6.96,0.28000000000000025,True
2021-05-31,5.85,3.41,8.63,2.9075990420409736,4.05,-1.7999999999999998,True
2021-07-31,5.0,2.58,6.75,3.1321319281326088,5.73,0.7300000000000004,True
2021-09-30,4.2,2.04,6.6,2.4294194197766292,2.81,-1.3900000000000001,True
2021-11-30,5.46,2.85,7.24,3.1346966285962856,0.41,-5.05,False
2022-01-31,3.65,1.53,6.5,1.5935761088310665,4.65,1.0000000000000004,True
2022-03-31,5.14,2.48,9.21,1.8293083249779787,3.85,-1.2899999999999996,True
2022-05-31,4.26,1.89,7.02,1.9518715630143855,3.36,-0.8999999999999999,True
2022-07-31,4.82,1.15,8.16,1.7562421236275845,-0.88,-5.7,False
2022-09-30,3.82,0.24,8.23,1.1065694923111633,9.61,5.789999999999999,False
2022-11-30,3.72,-0.5,9.38,0.8895808391408547,0.93,-2.79,True
2023-01-31,3.31,1.31,4.9,1.8641877876775093,4.31,0.9999999999999996,True
2023-03-31,4.85,1.76,9.89,1.571811987010934,2.02,-2.8299999999999996,True
2023-05-31,4.15,-0.73,10.95,0.8858216078488934,0.87,-3.2800000000000002,True
2023-07-31,4.69,0.73,8.27,1.5433136227823276,2.53,-2.1600000000000006,True
2023-09-30,3.55,-0.73,7.54,0.9472426461990876,1.08,-2.4699999999999998,True
2023-11-30,4.11,-3.47,10.87,0.6414802134354713,-1.0,-5.11,True
2024-01-31,3.34,-3.37,11.41,0.52159189837292,10.96,7.620000000000001,True
2024-03-31,4.0,-3.82,11.63,0.6089515565388788,2.47,-1.5299999999999998,True
2024-05-31,5.04,1.41,7.18,2.356135116673068,2.24,-2.8,True
2024-07-31,3.95,1.9,5.48,2.8184686977930835,3.14,-0.81,True
2024-09-30,3.09,0.89,5.07,1.5225636176058814,3.19,0.10000000000000009,True
2024-11-30,3.28,0.76,5.61,1.4842247028872193,3.74,0.4600000000000004,True
