,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2017-05-31,9.27,6.25,12.48,3.5610851310224705,7.11,-2.1599999999999993,True
2017-10-31,6.5,4.82,8.23,3.50406308070939,6.78,0.28000000000000025,True
2018-03-31,8.03,4.03,11.9,2.3587926803587114,1.39,-6.64,False
2018-08-31,11.13,0.97,16.28,1.8851909954484507,15.77,4.639999999999999,True
2019-01-31,6.53,0.5,12.55,1.1321700639330123,3.58,-2.95,True
2019-06-30,7.92,6.32,9.22,6.245757749397761,7.39,-0.5300000000000002,True
2019-11-30,11.24,9.8,12.56,9.471653429109372,10.95,-0.2900000000000009,True
2020-04-30,11.38,5.36,16.24,2.4885930895087887,13.48,2.0999999999999996,True
2020-09-30,16.91,13.44,20.14,4.467302177249833,16.49,-0.4200000000000017,True
2021-02-28,22.48,19.4,25.57,7.138489369979844,21.05,-1.4299999999999997,True
2021-07-31,17.01,15.4,18.88,13.116604446042201,17.31,0.29999999999999716,True
2021-12-31,11.79,9.61,13.9,6.059080975806636,10.81,-0.9799999999999986,True
2022-05-31,14.49,11.6,18.03,5.44307667668979,14.2,-0.2900000000000009,True
2022-10-31,11.08,8.17,13.66,4.4574896733242,11.82,0.7400000000000002,True
2023-03-31,10.8,7.74,14.05,3.998323681103511,9.12,-1.6800000000000015,True
2023-08-31,17.57,11.09,25.42,3.4202966003993533,16.32,-1.25,True
2024-01-31,6.71,4.36,10.04,2.3781542290783886,5.78,-0.9299999999999997,True
2024-06-30,17.11,11.05,22.52,4.046471854855597,14.32,-2.789999999999999,True
