,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-10-23,,,,,,,False
2016-11-06,,,,,,,False
2016-11-20,1.12,-3.91,7.9,0.23292950899529696,9.94,8.82,False
2016-12-04,1.62,-3.23,9.58,0.36091593477244754,2.0,0.3799999999999999,True
2016-12-18,1.58,-3.35,9.77,0.3867240365960577,-0.09,-1.6700000000000002,True
2017-01-01,1.75,-2.35,6.51,0.5649738880383105,-1.99,-3.74,True
2017-01-15,1.85,-2.95,7.26,0.5244968813315988,-0.53,-2.38,True
2017-01-29,1.44,-2.86,8.07,0.36892023545004515,-1.86,-3.3,True
2017-02-12,1.04,-3.1,11.48,0.18529505992007492,-2.22,-3.2600000000000002,True
2017-02-26,0.74,-1.48,3.72,0.2902291003863387,1.5,0.76,True
2017-03-12,0.52,-1.56,2.85,0.1860119723452839,0.19,-0.33,True
2017-03-26,0.49,-1.71,2.86,0.14911573741986292,0.55,0.06000000000000005,True
2017-04-09,0.53,-1.91,2.57,0.19907147342244713,3.1,2.5700000000000003,False
2017-04-23,,,,,,,False
2017-05-07,0.35,-2.35,3.18,0.06134156573097023,1.86,1.5100000000000002,True
2017-05-21,0.65,-1.5,3.02,0.29753070410337973,-0.92,-1.57,True
2017-06-04,0.41,-2.24,3.18,0.09213347800861582,-1.19,-1.5999999999999999,True
2017-06-18,,,,,,,False
2017-07-02,,,,,,,False
2017-07-16,,,,,,,False
2017-07-30,,,,,,,False
2017-08-13,,,,,,,False
2017-08-27,,,,,,,False
2017-09-10,,,,,,,False
2017-09-24,,,,,,,False
2017-10-08,0.36,-1.93,2.76,0.08204314952452443,-0.69,-1.0499999999999998,True
2017-10-22,,,,,,,False
2017-11-05,,,,,,,False
2017-11-19,0.63,-2.17,4.64,0.18903048888108825,-2.26,-2.8899999999999997,False
2017-12-03,0.49,-3.23,4.09,0.11138962398740161,-1.91,-2.4,True
2017-12-17,0.76,-2.42,4.09,0.25690097535003253,0.41,-0.35000000000000003,True
2017-12-31,0.44,-2.83,4.09,0.09478958156091305,-3.11,-3.55,False
2018-01-14,,,,,,,False
2018-01-28,,,,,,,False
2018-02-11,,,,,,,False
2018-02-25,,,,,,,False
2018-03-11,,,,,,,False
2018-03-25,0.54,-4.67,5.53,0.0892049771739836,-4.67,-5.21,True
2018-04-08,,,,,,,False
2018-04-22,,,,,,,False
2018-05-06,,,,,,,False
2018-05-20,0.66,-4.7,3.88,0.15566232125134788,5.29,4.63,False
2018-06-03,1.21,-1.27,3.69,0.5713489160563054,-0.06,-1.27,True
2018-06-17,1.44,-2.11,4.72,0.5222357794063172,-1.51,-2.95,True
2018-07-01,1.37,-2.3,4.68,0.48172005654491995,2.08,0.71,True
2018-07-15,1.57,-0.94,4.3,0.6823873442349757,0.2,-1.37,True
2018-07-29,1.37,-1.17,3.8,0.6672903442739886,-1.52,-2.89,False
2018-08-12,0.89,-1.45,3.24,0.4346590451190854,2.36,1.4699999999999998,True
2018-08-26,0.84,-1.19,3.47,0.4135290500205337,-1.86,-2.7,False
2018-09-09,0.41,-1.41,3.09,0.12189675510835978,0.97,0.56,True
2018-09-23,0.42,-1.41,3.09,0.12657355153199468,-0.43,-0.85,True
2018-10-07,0.4,-1.41,3.09,0.11722761622510515,0.69,0.2899999999999999,True
2018-10-21,,,,,,,False
2018-11-04,,,,,,,False
2018-11-18,,,,,,,False
2018-12-02,,,,,,,False
2018-12-16,,,,,,,False
2018-12-30,,,,,,,False
2019-01-13,,,,,,,False
2019-01-27,,,,,,,False
2019-02-10,,,,,,,False
2019-02-24,0.39,-1.38,2.21,0.1158259664501129,2.17,1.7799999999999998,True
2019-03-10,1.04,-4.13,5.56,0.26243434101954316,-2.3,-3.34,True
2019-03-24,1.11,-2.74,3.92,0.40445501946652895,1.44,0.32999999999999985,True
2019-04-07,1.47,-1.61,4.05,0.7348817205994634,2.69,1.22,True
2019-04-21,1.59,-0.36,3.82,1.0609678988293245,0.32,-1.27,True
2019-05-05,1.74,-0.25,4.84,0.9746406547527128,0.4,-1.3399999999999999,True
2019-05-19,0.79,-1.7,3.77,0.33316722274350075,-0.34,-1.1300000000000001,True
2019-06-02,,,,,,,False
2019-06-16,,,,,,,False
2019-06-30,0.51,-2.08,3.08,0.1587003186282103,1.07,0.56,True
2019-07-14,0.48,-1.84,2.95,0.15121063907428692,-1.84,-2.3200000000000003,True
2019-07-28,0.62,-1.94,2.98,0.23771272689267467,2.88,2.26,True
2019-08-11,1.28,-1.05,4.5,0.573171651494033,4.5,3.2199999999999998,True
2019-08-25,1.3,-0.65,3.3,0.7932628170244094,2.03,0.7299999999999998,True
2019-09-08,1.41,0.22,2.98,1.3443397667195016,0.22,-1.19,True
2019-09-22,0.82,-0.48,2.38,0.6838148993288958,0.9,0.08000000000000007,True
2019-10-06,0.77,-1.02,2.23,0.4883072909681783,-1.77,-2.54,False
2019-10-20,0.47,-2.1,2.59,0.1399693066479716,-2.3,-2.7699999999999996,False
2019-11-03,0.39,-3.22,2.72,0.08231236494877679,-0.15,-0.54,True
2019-11-17,1.18,-1.37,3.9,0.44381360691696004,2.49,1.3100000000000003,True
