,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-08-21,,,,,,,False
2016-08-28,,,,,,,False
2016-09-04,,,,,,,False
2016-09-11,,,,,,,False
2016-09-18,0.28,-3.52,2.91,0.07633561589414488,-1.36,-1.6400000000000001,True
2016-09-25,0.22,-3.52,2.91,0.049340627615105076,0.32,0.1,True
2016-10-02,,,,,,,False
2016-10-09,,,,,,,False
2016-10-16,,,,,,,False
2016-10-23,,,,,,,False
2016-10-30,0.29,-2.12,3.4,0.08948838245199096,-1.28,-1.57,True
2016-11-06,0.53,-5.15,5.76,0.10988268241387189,-6.19,-6.720000000000001,False
2016-11-13,1.64,-5.03,5.81,0.4179540420625626,5.26,3.62,True
2016-11-20,1.46,-3.57,5.94,0.46903356290412906,0.07,-1.39,True
2016-11-27,1.75,-1.45,7.62,0.5582215880115446,5.41,3.66,True
2016-12-04,1.61,-1.42,6.06,0.6238754654258399,-3.72,-5.33,False
2016-12-11,1.36,-2.45,6.81,0.4371845838571319,1.41,0.04999999999999982,True
2016-12-18,1.51,-0.83,3.59,0.9873516995953626,1.05,-0.45999999999999996,True
2016-12-25,1.43,-0.42,3.76,0.995923359082447,-0.58,-2.01,False
2017-01-01,1.06,-0.95,3.01,0.6369741074624848,-0.84,-1.9,True
2017-01-08,0.81,-0.78,3.1,0.4805451185674593,-0.64,-1.4500000000000002,True
2017-01-15,,,,,,,False
2017-01-22,,,,,,,False
2017-01-29,,,,,,,False
2017-02-05,,,,,,,False
2017-02-12,,,,,,,False
2017-02-19,,,,,,,False
2017-02-26,,,,,,,False
2017-03-05,,,,,,,False
2017-03-12,,,,,,,False
2017-03-19,0.24,-1.48,2.2,0.10754491731317262,2.33,2.09,False
2017-03-26,,,,,,,False
2017-04-02,,,,,,,False
2017-04-09,,,,,,,False
2017-04-16,,,,,,,False
2017-04-23,,,,,,,False
2017-04-30,,,,,,,False
2017-05-07,,,,,,,False
2017-05-14,,,,,,,False
2017-05-21,,,,,,,False
2017-05-28,,,,,,,False
2017-06-04,,,,,,,False
2017-06-11,,,,,,,False
2017-06-18,,,,,,,False
2017-06-25,,,,,,,False
2017-07-02,0.31,-1.87,2.15,0.123938149543472,-1.05,-1.36,True
2017-07-09,,,,,,,False
2017-07-16,,,,,,,False
2017-07-23,,,,,,,False
2017-07-30,,,,,,,False
2017-08-06,,,,,,,False
2017-08-13,,,,,,,False
2017-08-20,,,,,,,False
2017-08-27,,,,,,,False
2017-09-03,,,,,,,False
2017-09-10,,,,,,,False
2017-09-17,0.59,-2.61,2.82,0.2491706676274491,1.97,1.38,True
2017-09-24,,,,,,,False
2017-10-01,0.34,-2.53,2.9,0.11551641515741375,2.04,1.7,True
2017-10-08,0.72,-1.88,3.4,0.3549099024595391,0.04,-0.6799999999999999,True
2017-10-15,0.6,-2.51,2.78,0.29593172389884814,-3.27,-3.87,False
2017-10-22,0.25,-0.7,1.58,0.19312477464030472,-0.35,-0.6,True
2017-10-29,,,,,,,False
2017-11-05,0.61,-0.92,2.46,0.4185434774691759,1.1,0.4900000000000001,True
2017-11-12,0.53,-1.82,3.06,0.2543912292036134,-1.84,-2.37,False
2017-11-19,,,,,,,False
2017-11-26,,,,,,,False
2017-12-03,,,,,,,False
2017-12-10,,,,,,,False
2017-12-17,,,,,,,False
2017-12-24,,,,,,,False
2017-12-31,,,,,,,False
2018-01-07,,,,,,,False
2018-01-14,0.81,-1.42,2.76,0.5142051324309247,3.22,2.41,False
2018-01-21,,,,,,,False
2018-01-28,0.68,-0.9,2.44,0.4887151157792625,1.45,0.7699999999999999,True
2018-02-04,0.32,-1.74,2.15,0.1196391010177928,-3.92,-4.24,False
2018-02-11,,,,,,,False
2018-02-18,,,,,,,False
2018-02-25,,,,,,,False
2018-03-04,,,,,,,False
2018-03-11,,,,,,,False
2018-03-18,,,,,,,False
2018-03-25,,,,,,,False
2018-04-01,0.2,-1.48,2.39,0.06268723740025046,-0.82,-1.02,True
2018-04-08,,,,,,,False
2018-04-15,,,,,,,False
2018-04-22,0.31,-1.92,2.58,0.12361370603946807,1.65,1.3399999999999999,True
2018-04-29,0.93,-1.92,4.17,0.43898739718562346,2.13,1.1999999999999997,True
2018-05-06,1.2,-1.02,4.17,0.6531867040091598,1.26,0.06000000000000005,True
2018-05-13,1.46,-0.06,3.15,1.1767554244520768,2.45,0.9900000000000002,True
2018-05-20,1.41,0.01,2.47,1.5593878536859431,1.68,0.27,True
2018-05-27,0.89,-0.13,1.74,1.1961742881376487,0.07,-0.8200000000000001,True
2018-06-03,0.99,0.18,1.87,1.4780237514291212,-0.23,-1.22,False
2018-06-10,0.97,-0.55,2.82,0.762486399902482,-0.79,-1.76,False
2018-06-17,0.78,-0.43,2.27,0.6636558877768001,1.14,0.3599999999999999,True
2018-06-24,0.56,-0.93,2.05,0.480105970300014,0.13,-0.43000000000000005,True
2018-07-01,,,,,,,False
2018-07-08,,,,,,,False
2018-07-15,,,,,,,False
2018-07-22,,,,,,,False
2018-07-29,,,,,,,False
2018-08-05,,,,,,,False
2018-08-12,,,,,,,False
2018-08-19,,,,,,,False
2018-08-26,,,,,,,False
2018-09-02,,,,,,,False
2018-09-09,,,,,,,False
2018-09-16,,,,,,,False
2018-09-23,,,,,,,False
2018-09-30,,,,,,,False
2018-10-07,,,,,,,False
2018-10-14,0.52,-3.44,4.75,0.1446684355599529,0.64,0.12,True
2018-10-21,0.88,-2.14,4.28,0.3365267317468154,-0.62,-1.5,True
2018-10-28,0.86,-2.58,4.29,0.30122579320379217,-0.58,-1.44,True
2018-11-04,0.56,-2.59,4.28,0.17816520986401543,1.42,0.8599999999999999,True
2018-11-11,,,,,,,False
2018-11-18,,,,,,,False
2018-11-25,,,,,,,False
2018-12-02,0.47,-2.4,3.1,0.1563218231747217,2.78,2.3099999999999996,True
2018-12-09,0.57,-1.72,3.1,0.1896587637079257,-6.3,-6.87,False
2018-12-16,,,,,,,False
2018-12-23,0.52,-4.89,6.37,0.0936025667009584,4.41,3.89,True
2018-12-30,,,,,,,False
2019-01-06,,,,,,,False
2019-01-13,0.26,-1.47,2.32,0.0997840056123845,-2.31,-2.5700000000000003,False
2019-01-20,0.34,-3.08,6.4,0.0676530805501434,1.28,0.94,True
2019-01-27,0.67,-2.72,6.4,0.18947084566789135,-0.85,-1.52,True
2019-02-03,0.58,-1.84,2.96,0.26163997291821833,0.09,-0.49,True
2019-02-10,0.72,0.0,1.45,1.1955499698342626,0.27,-0.44999999999999996,True
2019-02-17,0.88,0.11,1.72,1.3725255431914598,1.24,0.36,True
2019-02-24,0.64,-0.17,1.38,0.9583242433872402,-0.17,-0.81,True
2019-03-03,0.62,-0.57,2.34,0.5645600218802093,-0.87,-1.49,False
2019-03-10,0.4,-1.32,2.68,0.23726497437605545,-1.28,-1.6800000000000002,True
2019-03-17,0.82,-1.59,3.53,0.41355710963808445,3.53,2.71,True
2019-03-24,14.62,-1.21,2.9,0.15181040693343412,-0.55,-15.17,True
2019-03-31,,,,,,,False
2019-04-07,0.28,-1.34,2.32,0.1279300287453777,1.2,0.9199999999999999,True
2019-04-14,,,,,,,False
2019-04-21,0.44,-1.21,2.42,0.2367768369017731,0.97,0.53,True
2019-04-28,0.48,-1.21,2.42,0.27769642076844453,1.18,0.7,True
2019-05-05,0.23,-1.57,2.42,0.0754664681499255,-1.38,-1.6099999999999999,True
2019-05-12,,,,,,,False
2019-05-19,,,,,,,False
2019-05-26,,,,,,,False
2019-06-02,,,,,,,False
2019-06-09,,,,,,,False
2019-06-16,,,,,,,False
2019-06-23,0.29,-1.11,2.03,0.15558798402698046,0.39,0.10000000000000003,True
2019-06-30,0.25,-1.15,1.93,0.12439391133337135,-0.46,-0.71,True
2019-07-07,0.53,-0.67,1.85,0.44731119436375527,1.25,0.72,True
2019-07-14,0.34,-1.13,1.78,0.23609773212800728,0.23,-0.11000000000000001,True
2019-07-21,0.45,-1.25,1.92,0.28744739663400776,-0.4,-0.8500000000000001,True
2019-07-28,39.76,-2.05,2.01,0.23427430325660073,1.3,-38.46,True
2019-08-04,0.3,-1.27,2.56,0.12933582174058997,-0.49,-0.79,True
2019-08-11,0.62,-1.65,3.43,0.31295357616705477,2.34,1.7199999999999998,True
2019-08-18,0.79,-0.18,2.15,0.7607415657853781,0.81,0.020000000000000018,True
2019-08-25,1.18,-1.13,3.12,0.7382849000959084,-0.24,-1.42,True
2019-09-01,1.29,-0.33,2.99,1.014805613474404,2.55,1.2599999999999998,True
2019-09-08,1.17,-2.3,4.03,0.5122853812211375,-2.86,-4.029999999999999,False
2019-09-15,0.53,-0.88,2.3,0.29116228887219736,-0.11,-0.64,True
2019-09-22,0.6,-0.67,1.51,0.7269884022962486,1.25,0.65,True
2019-09-29,0.61,-0.35,1.47,0.7182080521189865,-1.54,-2.15,False
2019-10-06,0.19,-2.02,1.64,0.0611558085293358,-2.02,-2.21,True
2019-10-13,0.23,-1.74,1.47,0.09613163230294328,1.47,1.24,True
2019-10-20,,,,,,,False
2019-10-27,,,,,,,False
2019-11-03,,,,,,,False
2019-11-10,,,,,,,False
2019-11-17,0.95,-2.77,4.01,0.2873894400961531,1.25,0.30000000000000004,True
2019-11-24,1.44,-0.87,4.01,0.6549282261761691,-1.5,-2.94,False
2019-12-01,0.43,-0.4,1.18,0.5298040947908467,0.41,-0.020000000000000018,True
2019-12-08,,,,,,,False
2019-12-15,0.73,-2.22,4.49,0.2737253289889736,-1.55,-2.2800000000000002,True
2019-12-22,,,,,,,False
2019-12-29,0.28,-2.27,2.39,0.09365773845706554,0.12,-0.16000000000000003,True
2020-01-05,0.49,-1.22,2.06,0.31056172122419434,-0.44,-0.9299999999999999,True
2020-01-12,,,,,,,False
2020-01-19,0.38,-1.19,1.59,0.2563786278268941,1.16,0.7799999999999999,True
2020-01-26,0.62,-1.2,1.98,0.43407610711572275,1.97,1.35,True
2020-02-02,11.25,-1.21,1.54,0.13891055398607413,-0.97,-12.22,True
2020-02-09,0.47,-1.44,2.24,0.2260427726645978,4.21,3.74,False
2020-02-16,0.71,-0.27,1.74,0.8237985946500682,0.82,0.10999999999999999,True
2020-02-23,0.77,-0.25,1.56,0.9661829240884987,0.01,-0.76,True
2020-03-01,1.0,-0.98,3.19,0.5371261529453271,1.9,0.8999999999999999,True
2020-03-08,0.95,-1.19,2.89,0.5308807938389807,3.37,2.42,False
2020-03-15,0.97,-2.77,3.76,0.35138234411644753,-3.8,-4.77,False
2020-03-22,0.86,-0.93,3.06,0.5096995695395286,5.38,4.52,False
2020-03-29,1.29,-1.11,3.8,0.8260145087518148,1.49,0.19999999999999996,True
2020-04-05,1.29,-1.18,3.51,0.806424863858272,2.02,0.73,True
2020-04-12,1.16,-3.11,5.49,0.33637294886122554,-4.44,-5.6000000000000005,False
2020-04-19,0.82,-1.72,3.74,0.35972167508063607,0.79,-0.029999999999999916,True
2020-04-26,1.48,-0.16,3.0,1.1981564532708482,-0.06,-1.54,True
2020-05-03,1.96,0.48,3.94,1.4968755602681627,0.65,-1.31,True
2020-05-10,1.69,-0.03,3.73,1.1375659793527408,1.28,-0.4099999999999999,True
2020-05-17,2.07,-0.74,5.43,0.8872848172921144,-0.74,-2.8099999999999996,True
2020-05-24,1.47,-1.35,4.54,0.696603763994318,1.57,0.10000000000000009,True
2020-05-31,0.87,-1.75,3.19,0.3279997000097305,-0.33,-1.2,True
2020-06-07,1.14,-1.88,3.88,0.41164911950521477,4.44,3.3000000000000007,False
2020-06-14,0.85,-2.44,3.67,0.3321659908511738,-3.94,-4.79,False
2020-06-21,0.66,-2.43,3.97,0.2193559261485117,1.76,1.1,True
2020-06-28,0.93,-3.43,4.81,0.2354956784982897,-2.75,-3.68,True
2020-07-05,0.89,-4.51,8.05,0.18985059694258255,1.75,0.86,True
2020-07-12,1.61,-2.04,6.99,0.5108857508455664,4.37,2.76,True
2020-07-19,0.68,-1.32,2.57,0.3339481959445238,-0.5,-1.1800000000000002,True
2020-07-26,0.54,-2.93,4.62,0.1653293455736214,-2.3,-2.84,True
2020-08-02,0.44,-1.49,3.16,0.18072624131455461,-1.15,-1.5899999999999999,True
2020-08-09,0.72,-1.61,3.72,0.32922506042881733,3.72,3.0,True
2020-08-16,1.68,-5.54,6.07,0.37034530591908266,-0.35,-2.03,True
2020-08-23,,,,,,,False
2020-08-30,0.32,-3.8,3.44,0.08040025719466981,2.46,2.14,True
