,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-08-14,2.02,0.27,5.27,1.0215551968567944,0.94,-1.08,True
2016-09-04,2.64,1.23,4.1,2.404203653240689,3.09,0.44999999999999973,True
2016-09-25,2.37,-0.23,3.77,1.5912102878653334,-0.23,-2.6,True
2016-10-16,1.82,-0.68,3.36,0.99513307659102,2.51,0.6899999999999997,True
2016-11-06,5.81,3.42,7.75,3.6777771272190605,3.68,-2.1299999999999994,True
2016-11-27,4.18,2.54,5.23,4.446293683676177,5.44,1.2600000000000007,False
2016-12-18,3.69,3.29,4.1,9.588212317981922,4.07,0.38000000000000034,True
2017-01-08,2.09,0.99,2.73,2.805648649140386,0.98,-1.1099999999999999,False
2017-01-29,2.01,1.28,3.16,2.84072192556811,1.79,-0.21999999999999975,True
2017-02-19,2.19,0.47,4.81,1.1868746955036529,2.16,-0.029999999999999805,True
2017-03-12,2.63,1.92,3.59,4.004984004950215,1.92,-0.71,True
2017-04-02,3.62,0.63,6.31,1.7634128684202792,0.53,-3.09,False
2017-04-23,1.63,0.87,2.24,2.515224176370983,1.97,0.3400000000000001,True
2017-05-14,2.9,2.27,3.61,4.292790040814891,2.27,-0.6299999999999999,True
2017-06-04,0.76,-1.05,2.18,0.3209240805192376,0.47,-0.29000000000000004,True
2017-06-25,2.0,1.37,2.59,3.4741278922069028,1.82,-0.17999999999999994,True
2017-07-16,2.29,1.49,3.29,2.255607257471235,2.2,-0.08999999999999986,True
2017-08-06,1.72,1.18,2.51,2.403284062981575,1.32,-0.3999999999999999,True
2017-08-27,1.22,0.66,1.98,2.0639619199477433,0.66,-0.5599999999999999,True
2017-09-17,1.26,0.73,2.14,1.6041360048954896,1.25,-0.010000000000000009,True
2017-10-08,3.61,2.88,4.34,7.708969010270914,2.88,-0.73,True
2017-10-29,2.09,1.03,3.01,2.7328382914002067,2.98,0.8900000000000001,True
2017-11-19,2.75,1.72,3.59,2.670868724556062,0.7,-2.05,False
2017-12-10,,,,,,,False
2017-12-31,2.02,1.38,2.83,3.252151377942285,1.32,-0.7,False
2018-01-21,2.13,1.53,2.89,3.261268423008851,2.29,0.16000000000000014,True
2018-02-11,1.13,0.19,2.13,0.7180130567364219,-0.16,-1.2899999999999998,False
2018-03-04,2.05,0.87,3.89,1.4230036467169063,1.8,-0.24999999999999978,True
2018-03-25,2.48,1.7,3.19,3.878632958244276,2.31,-0.16999999999999993,True
2018-04-15,1.56,1.36,1.89,3.329739255984236,1.56,0.0,True
2018-05-06,3.55,2.77,4.57,5.34408641509928,3.5,-0.04999999999999982,True
2018-05-27,4.83,4.53,5.1,20.49330177467529,4.75,-0.08000000000000007,True
2018-06-17,2.7,2.15,3.3,6.3191397475134226,2.15,-0.5500000000000003,True
2018-07-08,1.83,1.15,2.54,2.773721789220506,1.44,-0.3900000000000001,True
2018-07-29,1.65,0.78,2.35,2.31565695120789,2.1,0.4500000000000002,True
2018-08-19,2.03,1.54,2.84,3.4558860455695792,1.36,-0.6699999999999997,False
2018-09-09,1.19,0.76,1.81,2.54284911827888,0.76,-0.42999999999999994,True
