,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2020-10-04,1.19,-1.23,4.41,0.4783780143903236,1.1,-0.08999999999999986,True
2020-10-25,1.54,-0.52,3.56,0.9145516615529151,1.79,0.25,True
2020-11-15,1.66,0.43,2.67,1.9125786823113022,1.56,-0.09999999999999987,True
2020-12-06,2.3,1.08,3.91,2.2610411037347617,2.19,-0.10999999999999988,True
2020-12-27,2.23,0.59,3.76,1.8581064840248953,1.83,-0.3999999999999999,True
2021-01-17,2.31,0.66,4.68,1.600450903464839,3.3,0.9899999999999998,True
2021-02-07,3.64,1.87,5.61,2.5575947863291195,3.64,0.0,True
2021-02-28,3.58,1.06,5.56,2.325471907251664,0.33,-3.25,False
2021-03-21,3.4,2.26,4.75,3.25813799617222,3.1,-0.2999999999999998,True
2021-04-11,2.44,0.69,3.97,1.9325849267572566,0.69,-1.75,True
2021-05-02,1.84,0.38,3.28,1.4324546011081871,2.12,0.28,True
2021-05-23,1.92,-0.11,4.18,1.0703113340230848,0.13,-1.79,True
2021-06-13,1.24,-0.5,3.2,0.7788436787208554,3.12,1.8800000000000001,True
2021-07-04,1.07,-0.74,2.86,0.6039237550442123,-0.74,-1.81,True
2021-07-25,1.62,-0.26,3.86,0.999029942928198,2.21,0.5899999999999999,True
2021-08-15,2.14,-0.34,4.3,1.2745256912882252,1.3,-0.8400000000000001,True
2021-09-05,2.4,1.13,3.71,2.254700448885871,1.64,-0.76,True
2021-09-26,1.81,0.71,2.84,1.9754434786639734,2.23,0.41999999999999993,True
2021-10-17,2.1,0.61,3.37,1.9700577672424662,1.9,-0.20000000000000018,True
2021-11-07,1.7,0.61,2.96,1.6668182588605447,1.12,-0.5799999999999998,True
2021-11-28,2.58,0.95,4.26,1.9171983367963354,-1.85,-4.43,False
2021-12-19,1.67,-2.13,5.6,0.5295191433999747,-0.91,-2.58,True
2022-01-09,1.83,-1.72,4.2,0.7732005134432912,-3.36,-5.1899999999999995,False
2022-01-30,1.38,-1.73,3.97,0.5582161664553617,1.4,0.020000000000000018,True
2022-02-20,1.81,-2.54,6.51,0.4922225318921153,2.12,0.31000000000000005,True
2022-03-13,2.64,0.48,6.25,1.2508032093159318,6.25,3.61,True
2022-04-03,3.75,1.48,6.87,1.9410176004463138,3.47,-0.2799999999999998,True
2022-04-24,2.99,0.51,5.37,1.4869097593680047,5.21,2.2199999999999998,True
2022-05-15,,,,,,,False
2022-06-05,2.05,-1.66,4.95,0.8444098825629414,1.77,-0.2799999999999998,True
2022-06-26,2.15,-1.85,5.66,0.716853569662061,-1.85,-4.0,True
2022-07-17,4.47,-5.23,10.56,0.821653438760236,-2.63,-7.1,True
2022-08-07,1.46,-3.67,6.59,0.3470198479669848,-0.24,-1.7,True
2022-08-28,2.31,-0.02,6.44,1.0331314413829222,1.32,-0.99,True
2022-09-18,2.74,-1.2,6.57,0.8569383728300554,-0.6,-3.3400000000000003,True
2022-10-09,1.97,-0.83,4.89,0.8574034621078195,2.9,0.9299999999999999,True
2022-10-30,2.35,-1.84,5.6,0.8075874229126033,-1.78,-4.13,True
2022-11-20,1.55,-0.33,3.87,0.8248126660934451,2.33,0.78,True
2022-12-11,1.13,-1.14,3.82,0.48868312153494464,-0.57,-1.6999999999999997,True
2023-01-01,2.04,-3.7,5.92,0.5632250662162156,-0.31,-2.35,True
2023-01-22,3.12,-1.25,6.86,0.9828230987978193,6.36,3.24,True
2023-02-12,1.54,0.07,3.13,1.1125212262648112,3.07,1.5299999999999998,True
2023-03-05,3.38,-2.1,8.7,0.791125193913986,2.18,-1.1999999999999997,True
2023-03-26,2.11,-4.1,7.21,0.5070502827733795,-2.18,-4.29,True
2023-04-16,1.97,-3.21,6.65,0.4775334428783821,0.74,-1.23,True
2023-05-07,,,,,,,False
2023-05-28,,,,,,,False
2023-06-18,1.67,-1.34,4.87,0.6099690340455813,3.22,1.5500000000000003,True
2023-07-09,1.75,-1.21,4.97,0.6419322546229296,-3.19,-4.9399999999999995,False
2023-07-30,2.51,-1.13,7.41,0.8682666775760544,2.31,-0.19999999999999973,True
2023-08-20,1.2,-1.26,3.48,0.5638244661682965,-2.29,-3.49,False
2023-09-10,1.19,-2.49,4.13,0.42048060024593426,4.82,3.6300000000000003,False
2023-10-01,2.68,0.32,6.5,1.2179232679879406,1.09,-1.59,True
2023-10-22,2.15,-2.63,7.84,0.5400063219878033,-2.23,-4.38,True
2023-11-12,1.26,-5.71,9.17,0.19382911598763677,-5.81,-7.069999999999999,False
2023-12-03,,,,,,,False
2023-12-24,1.89,-5.71,7.97,0.3346992336801796,3.1,1.2100000000000002,True
2024-01-14,1.52,-3.39,5.07,0.4291319855355422,-2.27,-3.79,True
2024-02-04,1.96,0.52,3.61,1.6586490975741126,0.35,-1.6099999999999999,False
2024-02-25,2.05,1.13,3.2,2.27123122776729,2.04,-0.009999999999999787,True
2024-03-17,1.03,0.4,1.73,1.5748685104417648,0.36,-0.67,False
2024-04-07,2.79,1.71,3.88,2.9706232330011506,1.71,-1.08,True
2024-04-28,1.6,0.65,2.42,2.0307340913042866,1.34,-0.26,True
2024-05-19,2.45,0.43,4.14,1.7973826923649796,1.43,-1.0200000000000002,True
2024-06-09,1.61,-0.56,3.26,1.14929243994936,-0.17,-1.78,True
2024-06-30,0.96,-0.22,1.86,0.8937321690935646,-0.22,-1.18,True
2024-07-21,1.1,-0.02,2.3,1.0145103801048105,-0.6,-1.7000000000000002,False
2024-08-11,0.94,-2.98,5.31,0.2289345171484886,-1.52,-2.46,True
2024-09-01,0.76,-2.14,4.07,0.19648872068842207,1.65,0.8899999999999999,True
2024-09-22,1.3,-2.14,4.35,0.5022353808895286,0.85,-0.45000000000000007,True
2024-10-13,1.56,0.25,2.83,1.3972367106230847,0.62,-0.9400000000000001,True
2024-11-03,1.67,0.64,2.8,1.5705269033426665,0.84,-0.83,True
2024-11-24,2.23,0.78,4.06,1.8701091970562045,4.7,2.47,False
2024-12-15,2.51,1.17,4.26,2.0826847753963857,0.27,-2.2399999999999998,False
2025-01-05,2.79,0.23,5.81,1.2809994578219444,-2.15,-4.9399999999999995,False
2025-01-26,1.63,-0.27,4.44,0.8762591791827017,0.39,-1.2399999999999998,True
