,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-09-11,0.92,-1.9,3.89,0.427218932672247,-2.18,-3.1,False
2016-09-25,,,,,,,False
2016-10-09,1.0,-1.98,4.59,0.3414772990053693,-1.54,-2.54,True
2016-10-23,,,,,,,False
2016-11-06,,,,,,,False
2016-11-20,2.05,-1.39,8.23,0.613191863024272,8.89,6.840000000000001,False
2016-12-04,2.72,-0.84,7.4,0.9443895395053202,2.57,-0.15000000000000036,True
2016-12-18,2.53,0.13,5.58,1.1879954632941327,1.46,-1.0699999999999998,True
2017-01-01,2.9,-1.68,7.52,0.9712451872327443,-1.3,-4.2,True
2017-01-15,2.12,-1.16,5.24,1.0170787498406824,-0.71,-2.83,True
2017-01-29,0.77,-1.24,4.59,0.26322463819741826,-0.52,-1.29,True
2017-02-12,,,,,,,False
2017-02-26,0.72,-1.08,2.74,0.42258829955018146,0.45,-0.26999999999999996,True
2017-03-12,0.62,-1.42,2.77,0.3225512321877504,-1.08,-1.7000000000000002,True
2017-03-26,1.03,-0.46,2.6,0.7079988694042032,0.46,-0.5700000000000001,True
2017-04-09,0.78,-0.84,2.3,0.5199990965202844,0.45,-0.33,True
2017-04-23,0.65,-1.92,4.2,0.22361509427462703,-1.44,-2.09,True
2017-05-07,0.8,-1.85,3.22,0.35541383425827117,2.06,1.26,True
2017-05-21,0.52,-1.5,2.2,0.25525725697277907,-1.46,-1.98,True
2017-06-04,0.59,-2.97,2.65,0.2227115532217627,1.65,1.06,True
2017-06-18,,,,,,,False
2017-07-02,,,,,,,False
2017-07-16,0.86,-2.44,4.0,0.31438159991359266,0.48,-0.38,True
2017-07-30,0.83,-1.9,4.0,0.30180143045800795,-3.46,-4.29,False
2017-08-13,,,,,,,False
2017-08-27,,,,,,,False
2017-09-10,0.64,-1.58,4.07,0.22514069450322338,-1.06,-1.7000000000000002,True
2017-09-24,0.38,-1.62,3.1,0.10026713163943071,1.45,1.0699999999999998,True
2017-10-08,0.55,-0.99,2.67,0.2531791099109473,0.55,0.0,True
2017-10-22,0.7,-1.69,2.84,0.2947210282365924,-1.69,-2.3899999999999997,True
2017-11-05,1.55,-0.05,3.2,1.3673714937537336,4.0,2.45,False
2017-11-19,1.76,-1.12,5.02,0.7953711636684686,-2.15,-3.91,False
2017-12-03,0.85,-2.42,5.02,0.26437801743312583,-1.91,-2.76,True
2017-12-17,,,,,,,False
2017-12-31,,,,,,,False
2018-01-14,,,,,,,False
2018-01-28,0.52,-1.53,2.24,0.2537737455543039,0.96,0.43999999999999995,True
2018-02-11,0.73,-2.2,4.07,0.20346197743691866,-8.21,-8.940000000000001,False
2018-02-25,,,,,,,False
2018-03-11,,,,,,,False
2018-03-25,,,,,,,False
2018-04-08,0.35,-2.35,2.48,0.07530901171702876,-1.63,-1.98,True
2018-04-22,0.67,-0.66,1.82,0.554844889760469,0.48,-0.19000000000000006,True
2018-05-06,1.59,-1.14,3.75,0.8738990391458872,3.53,1.9399999999999997,True
2018-05-20,2.84,-2.75,6.5,0.9298749807076536,6.5,3.66,True
2018-06-03,2.13,0.46,4.13,1.830531296596332,-0.05,-2.1799999999999997,False
2018-06-17,2.45,0.2,4.66,1.7200148447714139,1.99,-0.4600000000000002,True
2018-07-01,2.06,-0.48,4.51,1.3175400780153128,-0.51,-2.5700000000000003,False
2018-07-15,0.97,-0.95,3.47,0.5138349521333991,0.22,-0.75,True
2018-07-29,0.5,-1.44,2.9,0.18492448394171757,-0.97,-1.47,True
2018-08-12,0.6,-0.26,1.54,0.6029548254084593,0.68,0.08000000000000007,True
2018-08-26,0.71,-0.56,1.96,0.5466492975262462,-1.86,-2.5700000000000003,False
2018-09-09,0.54,-1.93,3.76,0.1859222027737766,0.97,0.42999999999999994,True
2018-09-23,0.42,-1.93,3.76,0.10982135954206221,-0.43,-0.85,True
2018-10-07,0.42,-1.93,3.76,0.1133125858763037,0.69,0.26999999999999996,True
2018-10-21,,,,,,,False
2018-11-04,1.52,-2.94,6.07,0.493982621407402,1.51,-0.010000000000000009,True
2018-11-18,1.03,-3.07,5.49,0.3303300325729816,-2.92,-3.95,True
2018-12-02,0.39,-1.02,2.11,0.14375925294662548,2.12,1.73,False
2018-12-16,0.48,-1.61,2.0,0.1897238079505651,-1.78,-2.26,False
2018-12-30,0.72,-1.4,2.47,0.3536435373366987,0.08,-0.64,True
2019-01-13,0.6,-1.89,2.75,0.2519640959477407,0.17,-0.42999999999999994,True
2019-01-27,1.2,-3.15,8.15,0.2774922349280018,1.1,-0.09999999999999987,True
2019-02-10,1.42,-2.45,4.61,0.5503235523263134,0.7,-0.72,True
2019-02-24,1.12,0.54,1.7,1.9358027699920752,1.45,0.32999999999999985,True
2019-03-10,1.89,0.46,3.2,1.7956204706807233,-0.83,-2.7199999999999998,False
2019-03-24,1.34,-0.13,2.67,1.2776312010292408,0.76,-0.5800000000000001,True
2019-04-07,1.16,-0.2,2.25,1.1863001606409431,2.0,0.8400000000000001,True
2019-04-21,1.22,-0.57,3.4,0.787832276236407,0.43,-0.79,True
2019-05-05,1.79,-0.05,3.55,1.1555002450618677,0.82,-0.9700000000000001,True
2019-05-19,,,,,,,False
2019-06-02,,,,,,,False
2019-06-16,0.51,-1.37,2.02,0.2743838795441562,0.96,0.44999999999999996,True
2019-06-30,1.03,-0.15,2.56,0.9101319902260486,0.28,-0.75,True
2019-07-14,1.18,-0.52,2.77,1.009005754711614,-0.52,-1.7,True
2019-07-28,1.02,0.02,2.01,1.1383998576768966,2.08,1.06,False
2019-08-11,1.28,0.35,2.23,1.6625961559920244,0.88,-0.4,True
2019-08-25,1.32,0.3,2.45,1.6112033117900693,1.45,0.1299999999999999,True
2019-09-08,1.47,0.37,2.98,1.552265217130118,0.18,-1.29,False
2019-09-22,0.89,-0.52,2.57,0.6857538966603756,1.59,0.7000000000000001,True
2019-10-06,1.23,-0.23,2.96,0.8707570466464241,-1.37,-2.6,False
2019-10-20,1.34,-0.74,3.12,0.7940711828774586,0.85,-0.4900000000000001,True
2019-11-03,1.03,-0.81,2.81,0.5525068233096021,0.87,-0.16000000000000003,True
2019-11-17,1.11,-0.78,3.54,0.5631740831493145,2.35,1.24,True
2019-12-01,1.22,-2.23,3.86,0.5403847318524326,1.99,0.77,True
2019-12-15,2.13,-0.46,4.64,1.2200070690736058,-0.43,-2.56,True
2019-12-29,1.51,-0.97,3.92,0.9160973791176885,0.45,-1.06,True
2020-01-12,1.02,-2.1,4.94,0.3147671718510803,-4.18,-5.199999999999999,False
2020-01-26,0.88,-1.96,3.33,0.34564846982291525,2.66,1.7800000000000002,True
