,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-07-31,1.89,1.08,2.86,2.562914147625828,1.55,-0.33999999999999986,True
2016-08-14,,,,,,,False
2016-08-28,1.57,0.71,2.24,2.352212695382565,0.71,-0.8600000000000001,True
2016-09-11,1.74,0.49,3.41,1.5727915524129006,0.49,-1.25,True
2016-09-25,,,,,,,False
2016-10-09,1.2,-0.1,2.21,1.2391933754107805,0.77,-0.42999999999999994,True
2016-10-23,2.01,1.53,2.41,4.440303625425532,2.3,0.29000000000000004,True
2016-11-06,2.1,1.25,2.72,1.848771097522887,1.25,-0.8500000000000001,True
2016-11-20,5.05,3.62,6.04,3.6447584601329566,5.52,0.46999999999999975,True
2016-12-04,4.7,4.15,5.07,5.834804116279511,4.33,-0.3700000000000001,True
2016-12-18,1.58,1.4,1.74,7.279713888559994,1.35,-0.22999999999999998,False
2017-01-01,1.7,0.46,2.66,1.8363960204589214,0.46,-1.24,True
2017-01-15,2.09,1.07,3.08,2.06531998107886,2.2,0.11000000000000032,True
2017-01-29,2.22,1.07,4.28,1.983813156184685,1.72,-0.5000000000000002,True
2017-02-12,1.41,-0.35,2.54,1.0897615171453692,2.23,0.8200000000000001,True
2017-02-26,2.35,2.24,2.59,8.726630803315143,2.29,-0.06000000000000005,True
2017-03-12,1.46,0.94,1.93,2.0194268552919143,1.37,-0.08999999999999986,True
2017-03-26,1.61,1.02,2.17,2.50204712930182,1.52,-0.09000000000000008,True
2017-04-09,0.46,-0.75,2.06,0.21760696257022263,0.44,-0.020000000000000018,True
2017-04-23,2.33,1.69,3.29,3.560233411632295,2.7,0.3700000000000001,True
2017-05-07,1.84,1.5,2.46,4.240798725131977,1.98,0.1399999999999999,True
2017-05-21,1.42,0.74,2.22,2.202455823621697,0.59,-0.83,False
2017-06-04,,,,,,,False
2017-06-18,1.54,1.14,1.87,3.394257494964137,1.14,-0.40000000000000013,True
2017-07-02,1.6,1.13,2.19,2.7157077659848663,1.42,-0.18000000000000016,True
2017-07-16,1.45,1.21,1.84,3.1233895546429418,1.42,-0.030000000000000027,True
2017-07-30,2.56,1.79,3.13,2.4592967516216633,1.08,-1.48,False
2017-08-13,0.53,-0.01,1.12,0.520354321214603,1.37,0.8400000000000001,False
2017-08-27,1.66,1.24,2.12,3.4338010293226864,1.33,-0.32999999999999985,True
2017-09-10,1.32,0.83,2.24,2.0974284525822964,0.83,-0.4900000000000001,True
2017-09-24,2.36,1.96,2.71,6.476991145114161,2.52,0.16000000000000014,True
2017-10-08,3.0,2.89,3.07,23.540102085679028,3.03,0.029999999999999805,True
2017-10-22,1.53,0.08,2.48,1.3251854298787131,0.08,-1.45,True
2017-11-05,1.8,0.88,2.87,2.449944851332545,3.01,1.2099999999999997,False
2017-11-19,1.09,-0.35,2.25,0.7965786797016112,-0.35,-1.44,True
2017-12-03,,,,,,,False
2017-12-17,1.92,1.3,2.68,3.439752420946543,1.98,0.06000000000000005,True
2017-12-31,2.48,2.15,2.99,4.557851818420724,2.34,-0.14000000000000012,True
2018-01-14,1.69,1.15,2.18,2.407259466563805,1.77,0.08000000000000007,True
2018-01-28,1.5,1.34,1.68,3.2359961298178734,1.4,-0.10000000000000009,True
2018-02-11,,,,,,,False
2018-02-25,1.38,0.45,2.44,0.5188324576207151,0.81,-0.5699999999999998,True
2018-03-11,1.16,0.8,1.71,2.156808845491308,0.8,-0.3599999999999999,True
2018-03-25,1.19,0.87,1.71,2.508552011029351,1.13,-0.06000000000000005,True
2018-04-08,0.6,0.39,0.86,0.7963777798470966,0.62,0.020000000000000018,True
2018-04-22,3.36,2.8,3.81,7.389465566306289,2.83,-0.5299999999999998,True
2018-05-06,3.28,2.85,3.68,9.204666182947866,3.34,0.06000000000000005,True
2018-05-20,3.66,3.33,3.96,10.335007355434124,3.69,0.029999999999999805,True
2018-06-03,1.99,1.62,2.39,7.015497217033406,1.8,-0.18999999999999995,True
2018-06-17,1.41,0.22,2.1,1.6330121847055952,0.22,-1.19,True
2018-07-01,1.91,1.55,2.39,4.3387743101884055,1.55,-0.3599999999999999,True
2018-07-15,1.55,1.17,1.96,3.4650633371125132,1.1,-0.44999999999999996,False
2018-07-29,1.14,0.6,1.78,1.59523562793213,0.75,-0.3899999999999999,True
2018-08-12,1.75,1.37,2.09,3.159683892830281,1.88,0.1299999999999999,True
2018-08-26,2.64,1.24,4.61,1.3906698115468503,-1.29,-3.93,False
2018-09-09,0.83,-0.06,1.74,0.9381772754674161,-0.1,-0.9299999999999999,False
2018-09-23,0.61,0.11,0.98,0.8623468420365126,0.61,0.0,True
2018-10-07,2.11,1.56,2.51,4.40858803867374,1.56,-0.5499999999999998,True
2018-10-21,2.0,1.05,2.71,2.400584506695444,0.85,-1.15,False
2018-11-04,1.59,1.0,2.34,2.1989226384853953,1.0,-0.5900000000000001,True
2018-11-18,3.23,2.19,4.02,2.9980622371760393,2.26,-0.9700000000000002,True
2018-12-02,1.1,0.76,1.35,2.2790858576183366,1.54,0.43999999999999995,False
2018-12-16,1.18,0.69,1.51,2.0949905508234523,0.69,-0.49,True
2018-12-30,1.24,0.66,1.93,1.4789537209846755,0.25,-0.99,False
2019-01-13,1.29,0.47,1.89,1.6255923945402388,0.99,-0.30000000000000004,True
2019-01-27,2.14,1.85,2.38,8.119287497566221,1.93,-0.2100000000000002,True
2019-02-10,1.38,1.24,1.59,6.403685392645876,1.24,-0.1399999999999999,True
2019-02-24,1.96,1.83,2.09,11.887425671968328,1.97,0.010000000000000009,True
2019-03-10,1.37,0.73,2.07,1.4784033782464305,-0.46,-1.83,False
2019-03-24,3.33,2.34,4.18,3.2255297243021035,3.61,0.2799999999999998,True
2019-04-07,1.33,1.04,1.61,4.11822009192203,1.24,-0.09000000000000008,True
2019-04-21,,,,,,,False
2019-05-05,2.11,0.91,2.97,2.536118846951089,1.49,-0.6199999999999999,True
2019-05-19,0.69,-0.04,1.1,0.9328644926654217,1.56,0.8700000000000001,False
2019-06-02,1.05,0.66,1.6,1.849344834943916,0.98,-0.07000000000000006,True
2019-06-16,1.82,1.53,2.03,4.414125289661023,1.99,0.16999999999999993,True
2019-06-30,1.56,1.28,1.79,5.571706728400133,1.28,-0.28,True
2019-07-14,1.09,0.99,1.18,5.956892778048208,0.99,-0.10000000000000009,True
2019-07-28,2.24,1.79,2.47,4.478099514786373,2.44,0.19999999999999973,True
2019-08-11,2.27,2.09,2.5,8.352104398342533,1.94,-0.33000000000000007,False
2019-08-25,2.86,2.23,3.33,5.810041660001015,2.23,-0.6299999999999999,True
2019-09-08,1.8,1.67,2.0,7.128384205349844,1.79,-0.010000000000000009,True
2019-09-22,2.65,2.3,2.87,9.993275311785656,2.8,0.1499999999999999,True
2019-10-06,2.54,1.46,3.62,2.1276107089830174,0.36,-2.18,False
2019-10-20,,,,,,,False
2019-11-03,2.12,1.56,2.71,4.532806193403211,2.11,-0.010000000000000231,True
