,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-09-04,1.94,-1.13,5.14,0.7110063532284815,1.7,-0.24,True
2016-09-25,2.95,-0.26,4.75,1.6007565459273603,-0.23,-3.18,True
2016-10-16,0.62,-2.29,3.36,0.14325957582007076,-1.92,-2.54,True
2016-11-06,1.15,-0.88,2.93,0.7130012312483845,-0.3,-1.45,True
2016-11-27,2.76,0.9,4.3,2.028510597331221,4.52,1.7599999999999998,False
2016-12-18,2.28,0.48,4.73,1.5523510296454024,1.59,-0.6899999999999997,True
2017-01-08,2.7,1.32,3.68,2.8550658537998608,0.69,-2.0100000000000002,False
2017-01-29,1.22,0.21,2.44,0.9731513844555102,1.28,0.06000000000000005,True
2017-02-19,1.05,-0.32,3.0,0.6069836805751551,1.65,0.5999999999999999,True
2017-03-12,2.1,0.67,4.19,1.2947193467562574,0.67,-1.4300000000000002,True
2017-04-02,1.84,0.61,3.25,1.7121698490705508,0.67,-1.17,True
2017-04-23,0.97,0.31,1.61,0.917412096236166,1.29,0.32000000000000006,True
2017-05-14,1.28,0.58,1.89,1.5957107725944786,1.02,-0.26,True
2017-06-04,1.07,-0.34,2.54,0.676553426036032,0.98,-0.09000000000000008,True
2017-06-25,1.03,-0.9,2.48,0.43489418516623624,-0.9,-1.9300000000000002,True
2017-07-16,2.23,0.42,3.73,1.3467451662645076,1.68,-0.55,True
2017-08-06,0.71,-0.19,1.62,0.5567339669389627,0.67,-0.039999999999999925,True
2017-08-27,1.04,0.15,2.18,0.8312194712069935,-1.3,-2.34,False
2017-09-17,0.81,-0.13,1.76,0.6957269005220107,1.37,0.56,True
2017-10-08,1.48,0.38,2.57,1.081560758094816,1.87,0.3900000000000001,True
2017-10-29,2.62,1.06,4.54,2.212108726322951,3.22,0.6000000000000001,True
2017-11-19,3.37,1.61,5.67,1.9475938552107732,0.04,-3.33,False
2017-12-10,1.3,-2.46,5.67,0.3127260925030229,-0.54,-1.84,True
2017-12-31,0.91,-1.52,3.39,0.31475177186274206,-1.34,-2.25,True
2018-01-21,1.01,-0.18,2.12,0.9317759396459018,1.47,0.45999999999999996,True
2018-02-11,0.66,-0.7,2.16,0.2626532447711042,-2.04,-2.7,False
2018-03-04,,,,,,,False
2018-03-25,,,,,,,False
2018-04-15,1.5,0.61,2.24,1.7866717236699847,0.94,-0.56,True
2018-05-06,2.57,1.51,3.85,1.9457483874637256,3.8,1.23,True
2018-05-27,3.67,2.38,4.81,4.538642889220584,3.34,-0.33000000000000007,True
2018-06-17,3.87,2.32,5.69,3.325129469316745,2.62,-1.25,True
2018-07-08,2.04,1.02,2.85,2.321233582329857,0.54,-1.5,False
2018-07-29,1.2,0.38,2.32,1.310071667526808,1.02,-0.17999999999999994,True
2018-08-19,1.53,0.9,2.62,1.9185171211596994,1.0,-0.53,True
2018-09-09,1.39,-0.46,3.62,0.7180186407614249,-0.38,-1.77,True
2018-09-30,0.55,-1.26,2.14,0.14718982616660287,0.83,0.2799999999999999,True
2018-10-21,2.98,-2.49,7.94,0.7593285600785616,2.52,-0.45999999999999996,True
2018-11-11,2.21,0.65,3.68,1.619382205981331,0.09,-2.12,False
2018-12-02,1.57,-0.31,3.46,0.9112897213117126,3.12,1.55,True
2018-12-23,1.27,-0.05,2.4,0.9401138147976162,0.55,-0.72,True
2019-01-13,1.27,0.17,2.15,1.4344952273736025,1.11,-0.15999999999999992,True
2019-02-03,1.37,-0.18,2.54,1.1891459131145636,2.11,0.7399999999999998,True
2019-02-24,2.76,2.42,3.04,9.120581996809872,2.68,-0.07999999999999963,True
2019-03-17,2.97,1.6,4.07,2.734728942651814,1.89,-1.0800000000000003,True
2019-04-07,0.93,0.2,1.67,1.1394197445644758,1.16,0.22999999999999987,True
2019-04-28,,,,,,,False
2019-05-19,0.89,-1.01,2.29,0.45442809874353246,-0.34,-1.23,True
2019-06-09,1.35,-0.29,2.63,1.0310321013934003,0.49,-0.8600000000000001,True
2019-06-30,1.97,0.72,2.94,2.090710444332539,0.6,-1.37,False
2019-07-21,1.94,0.96,2.86,2.143763485496309,1.81,-0.1299999999999999,True
2019-08-11,1.21,0.41,2.08,1.5979117867779309,1.86,0.6500000000000001,True
2019-09-01,2.61,1.5,3.51,3.063968692144727,3.4,0.79,True
2019-09-22,2.23,1.39,2.95,3.0002171245019524,2.08,-0.1499999999999999,True
2019-10-13,2.51,1.06,4.08,1.8653737513567714,1.03,-1.4799999999999998,False
2019-11-03,1.81,0.26,3.98,1.0206426145809808,-0.64,-2.45,False
2019-11-24,2.04,-0.05,3.17,1.4867879471408612,2.29,0.25,True
2019-12-15,2.32,1.09,3.17,2.296877644717589,2.54,0.2200000000000002,True
2020-01-05,2.89,1.2,5.06,1.6451004793263475,-1.13,-4.02,False
2020-01-26,1.85,0.72,2.79,1.8155936900655232,2.07,0.21999999999999975,True
2020-02-16,1.23,0.19,1.83,1.6557927766738598,1.32,0.09000000000000008,True
2020-03-08,2.94,2.1,3.65,4.0930584212187116,3.62,0.6800000000000002,True
2020-03-29,3.84,1.39,6.9,2.1168342565513774,3.27,-0.5699999999999998,True
2020-04-19,3.74,1.39,6.87,1.881206402449141,2.02,-1.7200000000000002,True
2020-05-10,6.12,3.92,8.32,3.7034376287082704,3.92,-2.2,True
2020-05-31,4.25,1.78,6.72,2.37973177982785,1.67,-2.58,False
2020-06-21,3.64,2.02,5.87,1.831671128165785,4.34,0.6999999999999997,True
2020-07-12,3.05,1.12,5.22,1.6820775443066347,2.41,-0.6399999999999997,True
2020-08-02,2.09,0.89,3.17,1.9488350468712794,1.18,-0.9099999999999999,True
2020-08-23,1.76,0.49,3.22,1.4059329900674975,1.13,-0.6300000000000001,True
2020-09-13,1.58,-0.26,2.95,1.1813936488075032,-1.17,-2.75,False
2020-10-04,1.87,1.21,2.78,2.3877249245527965,1.34,-0.53,True
2020-10-25,2.54,1.43,3.44,3.2121175563159152,2.59,0.04999999999999982,True
2020-11-15,2.48,1.5,3.14,3.7412960930380015,2.46,-0.020000000000000018,True
2020-12-06,2.62,1.85,3.92,2.932359217788625,2.36,-0.26000000000000023,True
2020-12-27,3.75,2.79,4.91,3.9618874258491767,3.74,-0.009999999999999787,True
2021-01-17,3.4,2.36,4.18,4.628485270665142,3.28,-0.1200000000000001,True
2021-02-07,3.13,1.9,3.87,3.8060472727697285,3.46,0.33000000000000007,True
2021-02-28,3.04,1.55,3.92,3.024503126625935,1.55,-1.49,True
2021-03-21,4.19,3.08,5.4,4.199705162779826,3.77,-0.4200000000000004,True
2021-04-11,3.26,1.91,4.66,2.8980467404310186,1.44,-1.8199999999999998,False
2021-05-02,2.28,1.28,3.34,2.3589580939275248,1.28,-0.9999999999999998,True
2021-05-23,1.73,-0.34,3.64,1.062103686784819,0.29,-1.44,True
2021-06-13,1.41,0.74,2.06,2.0316708044020646,2.15,0.74,False
2021-07-04,2.47,-0.04,4.37,1.4444189564367875,0.75,-1.7200000000000002,True
2021-07-25,3.23,2.55,3.8,5.6929210863489565,3.15,-0.08000000000000007,True
2021-08-15,2.4,0.88,3.38,2.7470725087707932,0.75,-1.65,False
2021-09-05,2.04,1.34,2.78,3.1434052010870173,2.06,0.020000000000000018,True
2021-09-26,3.08,2.13,4.08,3.243297568905412,2.64,-0.43999999999999995,True
2021-10-17,3.71,2.25,5.09,3.1017895065129064,3.68,-0.029999999999999805,True
2021-11-07,3.67,2.62,5.07,3.2755460368992635,3.29,-0.3799999999999999,True
2021-11-28,3.42,2.29,4.13,4.052639822646867,1.08,-2.34,False
