,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2019-11-03,1.22,-1.59,3.33,0.48412388186972943,-0.41,-1.63,True
2019-11-24,1.19,-1.38,3.44,0.5490137366078566,2.37,1.1800000000000002,True
2019-12-15,1.14,-1.27,3.15,0.5664052042035231,1.18,0.040000000000000036,True
2020-01-05,1.8,-0.41,3.97,1.0946189353628704,0.36,-1.44,True
2020-01-26,1.01,-1.27,3.1,0.4666122067369643,3.45,2.4400000000000004,False
2020-02-16,1.49,-0.91,3.14,0.8363019888288863,3.09,1.5999999999999999,True
2020-03-08,1.31,-1.69,4.03,0.4805691429062277,-2.76,-4.07,False
2020-03-29,2.11,-4.23,8.48,0.44207512722039993,4.73,2.6200000000000006,True
2020-04-19,2.89,-3.08,9.39,0.6618698524533149,4.57,1.6800000000000002,True
2020-05-10,3.02,-0.77,8.85,0.9163855818834439,-1.16,-4.18,False
2020-05-31,2.99,-2.39,8.99,0.7040869387204247,-4.97,-7.96,False
2020-06-21,1.42,-4.8,7.45,0.2714498045923697,1.89,0.47,True
2020-07-12,2.57,-8.7,9.85,0.39220229472227525,4.8,2.23,True
2020-08-02,4.72,-1.88,11.47,1.045672510084883,-2.3,-7.02,False
2020-08-23,2.81,-1.86,7.14,1.003505830381552,3.91,1.1,True
2020-09-13,2.75,-2.04,6.69,0.8958447712852349,-1.92,-4.67,True
2020-10-04,1.47,-2.08,4.53,0.5821564304481259,0.93,-0.5399999999999999,True
2020-10-25,1.54,-1.29,4.49,0.6426475459120032,1.29,-0.25,True
2020-11-15,1.23,-1.83,4.17,0.47905763859576855,2.26,1.0299999999999998,True
2020-12-06,1.81,-0.48,4.61,0.9053000628491162,4.81,2.9999999999999996,False
2020-12-27,1.8,0.35,3.49,1.3588422597757581,1.84,0.040000000000000036,True
2021-01-17,2.41,0.73,4.65,1.5186621692849556,4.41,2.0,True
2021-02-07,3.02,0.09,6.17,1.4339634367830578,4.07,1.0500000000000003,True
2021-02-28,2.65,-0.08,5.13,1.4368432886493394,0.2,-2.4499999999999997,True
2021-03-21,3.26,1.19,5.21,2.02627324892052,4.94,1.6800000000000006,True
2021-04-11,2.24,0.75,3.8,1.5373369463603128,0.83,-1.4100000000000001,True
2021-05-02,1.94,-0.0,3.39,1.476538426003235,1.98,0.040000000000000036,True
2021-05-23,1.66,-0.91,4.1,0.7660540880384429,-2.13,-3.79,False
2021-06-13,1.73,-0.91,4.4,0.8089309923413112,3.07,1.3399999999999999,True
2021-07-04,1.42,-0.72,3.93,0.7442195590839844,-1.31,-2.73,False
2021-07-25,1.24,-0.69,3.4,0.6583213786544825,2.27,1.03,True
2021-08-15,1.35,-0.83,4.08,0.6448864559470671,0.9,-0.45000000000000007,True
2021-09-05,1.72,-0.13,3.38,1.2079809502883616,3.02,1.3,True
2021-09-26,2.16,0.15,3.91,1.5235262600991748,2.32,0.1599999999999997,True
2021-10-17,1.85,0.56,3.12,1.6611385096061544,1.48,-0.3700000000000001,True
2021-11-07,1.68,0.35,2.91,1.5224834512291603,1.29,-0.3899999999999999,True
2021-11-28,1.87,0.47,3.51,1.3983326343016895,-2.13,-4.0,False
2021-12-19,1.36,-3.35,6.32,0.3573231181126188,-1.73,-3.09,True
2022-01-09,1.21,-2.91,4.64,0.3448022999604726,-1.49,-2.7,True
2022-01-30,1.12,-2.29,3.67,0.41556436132237073,1.93,0.8099999999999998,True
2022-02-20,1.36,-2.57,4.71,0.4355846489184383,-1.2,-2.56,True
2022-03-13,1.91,-2.63,7.16,0.5321200805188454,7.74,5.83,False
2022-04-03,2.95,-2.24,8.83,0.782272780123857,4.35,1.3999999999999995,True
2022-04-24,2.4,0.33,5.1,1.3145143221620819,2.3,-0.10000000000000009,True
2022-05-15,2.86,0.26,6.32,1.2871919250775414,0.94,-1.92,True
2022-06-05,2.44,-1.14,5.59,0.9372046155679435,1.57,-0.8699999999999999,True
2022-06-26,2.61,-1.38,6.49,0.8577560544724363,-1.68,-4.29,False
2022-07-17,1.55,-3.21,6.21,0.3769482246593115,-1.1,-2.6500000000000004,True
2022-08-07,,,,,,,False
2022-08-28,0.83,-5.46,6.28,0.1324082348251755,4.63,3.8,True
2022-09-18,0.74,-3.26,5.8,0.11756120986738743,-1.27,-2.01,True
2022-10-09,1.66,-1.34,4.74,0.5732384011643861,2.54,0.8800000000000001,True
2022-10-30,1.45,-1.68,5.08,0.4487677084820519,-2.79,-4.24,False
2022-11-20,0.9,-1.32,3.41,0.32149623478086103,0.47,-0.43000000000000005,True
2022-12-11,1.6,-1.49,4.59,0.5741909785350865,-2.09,-3.69,False
2023-01-01,1.01,-2.26,4.17,0.3327894323589311,3.81,2.8,True
2023-01-22,1.79,-1.31,4.79,0.6962221146087,3.71,1.92,True
2023-02-12,2.5,-1.6,5.76,0.9466283005910922,3.56,1.06,True
2023-03-05,2.95,-0.61,6.8,1.08985675627709,1.29,-1.6600000000000001,True
2023-03-26,1.39,-7.74,7.73,0.23093144954227854,-9.75,-11.14,False
2023-04-16,1.22,-6.15,8.05,0.18924114486253854,4.97,3.75,True
2023-05-07,1.62,-3.9,8.22,0.3101775745195446,-2.19,-3.81,True
2023-05-28,1.62,-4.83,8.81,0.28530843046647514,7.66,6.04,True
2023-06-18,1.75,-4.54,10.36,0.2883007762228489,1.98,0.22999999999999998,True
2023-07-09,1.34,-2.75,6.37,0.3591028044383009,-3.07,-4.41,False
2023-07-30,1.86,-2.21,7.29,0.5182590253931052,2.31,0.44999999999999996,True
2023-08-20,0.78,-2.53,4.99,0.17431247832273908,-4.58,-5.36,False
2023-09-10,1.66,-3.79,9.05,0.3499245699116059,9.52,7.859999999999999,False
2023-10-01,1.43,-1.64,6.11,0.4906252392148313,-0.34,-1.77,True
2023-10-22,1.59,-3.68,9.6,0.29994432281498384,-3.12,-4.71,True
2023-11-12,1.3,-5.55,9.67,0.21134431123872358,-6.06,-7.359999999999999,False
2023-12-03,,,,,,,False
2023-12-24,0.81,-5.78,7.6,0.1045969930003721,3.1,2.29,True
2024-01-14,,,,,,,False
2024-02-04,1.05,-6.11,7.74,0.15382646267245575,6.36,5.3100000000000005,True
2024-02-25,1.31,-2.51,3.99,0.4565839065919478,1.56,0.25,True
2024-03-17,1.81,0.59,3.15,1.69799649687148,1.04,-0.77,True
2024-04-07,1.89,0.76,3.07,2.0041520304265976,1.39,-0.5,True
2024-04-28,1.63,0.14,3.18,1.2358957261003913,0.51,-1.1199999999999999,True
2024-05-19,1.38,0.25,2.53,1.3489107624317493,0.37,-1.0099999999999998,True
2024-06-09,1.44,-0.14,3.21,1.0126975443203046,0.9,-0.5399999999999999,True
2024-06-30,1.16,-0.16,2.29,1.04032952724879,-0.47,-1.63,False
2024-07-21,1.04,-0.46,2.58,0.671973186160724,-0.48,-1.52,False
2024-08-11,0.67,-1.54,2.85,0.19928703903887704,1.23,0.5599999999999999,True
2024-09-01,0.79,-2.18,3.72,0.22794196428946528,2.36,1.5699999999999998,True
2024-09-22,0.6,-3.03,3.83,0.1104550522137973,0.69,0.08999999999999997,True
2024-10-13,0.88,-1.97,3.04,0.3174730680363128,1.06,0.18000000000000005,True
2024-11-03,1.16,-1.89,3.24,0.5483007463930631,1.53,0.3700000000000001,True
2024-11-24,1.3,-0.21,2.72,0.9148946644115674,4.21,2.91,False
2024-12-15,1.57,-0.09,3.2,1.126231524885286,-1.13,-2.7,False
2025-01-05,2.71,0.58,5.66,1.3164748841750928,-2.46,-5.17,False
2025-01-26,2.01,-0.15,4.9,1.0411804787972208,0.68,-1.3299999999999996,True
