,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2018-07-31,3.91,-1.25,9.21,0.8224834570007044,5.76,1.8499999999999996,True
2018-10-31,3.89,-3.49,10.48,0.6450180083909024,-4.19,-8.08,False
2019-01-31,,,,,,,False
2019-04-30,3.41,-10.24,17.8,0.2360884645249096,16.95,13.54,True
2019-07-31,3.94,-9.4,17.15,0.3252586064375109,1.64,-2.3,True
2019-10-31,3.47,-4.26,11.2,0.4001838203268501,0.76,-2.71,True
2020-01-31,4.44,-1.64,11.44,0.773021060052258,7.82,3.38,True
2020-04-30,3.6,-1.86,10.05,0.5570246773224791,3.74,0.14000000000000012,True
2020-07-31,5.67,-2.0,14.14,0.7950720020778235,7.15,1.4800000000000004,True
2020-10-31,6.68,1.48,12.0,1.3570379188209867,8.65,1.9700000000000006,True
2021-01-31,6.68,1.87,11.55,1.3653076097746915,5.51,-1.17,True
2021-04-30,7.1,1.64,11.83,1.4593808664595254,1.76,-5.34,True
2021-07-31,5.71,0.48,10.85,1.0891674484904024,3.84,-1.87,True
2021-10-31,4.77,0.46,9.29,1.1077347320262179,3.11,-1.6599999999999997,True
2022-01-31,5.49,2.2,8.77,1.8629508138637578,-1.61,-7.1000000000000005,False
2022-04-30,7.7,3.22,12.28,1.979744531303542,10.57,2.87,True
2022-07-31,7.0,0.02,13.53,1.4140121054610353,-0.16,-7.16,False
2022-10-31,6.07,0.53,12.68,1.257603547923538,2.02,-4.050000000000001,True
2023-01-31,3.64,-0.08,8.12,0.8448893154179745,1.46,-2.18,True
2023-04-30,4.17,-0.52,9.52,0.8782217907125139,-1.26,-5.43,False
2023-07-31,3.45,-2.3,10.87,0.5054444865964539,2.26,-1.1900000000000004,True
2023-10-31,3.58,-3.69,10.37,0.5220056098374047,0.58,-3.0,True
2024-01-31,2.51,-2.88,8.44,0.288021070413069,5.49,2.9800000000000004,True
2024-04-30,5.14,-0.92,12.76,0.8231214080228909,3.85,-1.2899999999999996,True
2024-07-31,5.09,-2.76,12.17,0.780020692713122,1.69,-3.4,True
2024-10-31,5.33,-1.84,12.66,0.8680249084861739,5.57,0.2400000000000002,True
