,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-11-06,2.17,-2.07,5.51,0.6639464795005989,-1.77,-3.94,True
2016-12-18,5.17,0.05,11.61,1.1209164884351261,10.92,5.75,True
2017-01-29,5.66,-0.65,11.79,1.4195926822134037,-1.21,-6.87,False
2017-03-12,2.55,0.26,4.42,1.4156960838737225,1.76,-0.7899999999999998,True
2017-04-23,3.7,0.66,6.75,1.449229997817755,1.67,-2.0300000000000002,True
2017-06-04,2.92,1.34,4.72,2.005077585714338,2.92,0.0,True
2017-07-16,1.59,-1.43,5.27,0.4115182185011273,-1.84,-3.43,False
2017-08-27,1.56,-0.04,3.01,0.850117562579073,-0.42,-1.98,False
2017-10-08,3.09,1.48,4.63,2.0410322901783253,3.04,-0.04999999999999982,True
2017-11-19,2.44,0.25,4.65,1.0972413430998469,0.5,-1.94,True
2017-12-31,2.27,0.16,5.03,1.0825968660845773,1.02,-1.25,True
2018-02-11,2.03,0.46,4.19,1.0026871747934236,-3.32,-5.35,False
2018-03-25,2.06,-1.94,6.68,0.46876014962968565,1.91,-0.15000000000000013,True
2018-05-06,1.44,-1.37,5.87,0.32400128945590967,-1.96,-3.4,False
2018-06-17,3.97,1.71,6.35,2.0527844291419743,1.71,-2.2600000000000002,True
2018-07-29,3.45,2.15,4.81,3.1416786253300466,1.94,-1.5100000000000002,False
2018-09-09,3.5,1.93,5.38,2.530368788888596,2.88,-0.6200000000000001,True
2018-10-21,3.01,-1.84,6.17,1.001229643170231,-1.13,-4.14,True
2018-12-02,1.32,-4.18,5.35,0.2110688708713071,2.19,0.8699999999999999,True
2019-01-13,1.62,0.71,2.57,1.1857774324989343,1.02,-0.6000000000000001,True
2019-02-24,1.8,0.6,2.94,1.532246853390485,2.83,1.03,True
2019-04-07,3.29,1.33,4.98,2.1052836377221325,2.61,-0.6800000000000002,True
2019-05-19,3.69,0.95,5.68,2.1221696064913966,1.43,-2.26,True
2019-06-30,1.71,0.44,3.01,1.3104927796109023,0.92,-0.7899999999999999,True
2019-08-11,3.17,1.52,5.42,2.2669556718022474,5.52,2.3499999999999996,False
2019-09-22,4.53,3.19,5.81,4.559750416990865,4.71,0.17999999999999972,True
2019-11-03,3.03,1.28,5.45,1.5279165454555683,-0.24,-3.2699999999999996,False
2019-12-15,4.39,2.14,6.74,2.542555446072341,5.25,0.8600000000000003,True
2020-01-26,4.06,1.85,6.02,2.6214091275557236,2.79,-1.2699999999999996,True
2020-03-08,3.34,0.67,6.03,1.5428752859829047,0.67,-2.67,True
2020-04-19,6.44,2.95,10.57,2.598042919163406,6.21,-0.23000000000000043,True
2020-05-31,6.5,0.46,13.36,1.4433693016764235,-4.01,-10.51,False
2020-07-12,8.12,3.66,11.86,2.4334594693666327,10.01,1.8900000000000006,True
2020-08-23,4.84,2.05,7.96,2.392509892270944,2.93,-1.9099999999999997,True
2020-10-04,3.87,1.68,5.89,2.1621202545578755,1.87,-2.0,True
2020-11-15,3.73,2.22,5.59,2.4685902757597513,4.02,0.2899999999999996,True
2020-12-27,4.91,3.48,5.95,4.947267827415945,4.69,-0.21999999999999975,True
2021-02-07,6.32,4.78,7.62,6.191658205286768,6.61,0.29000000000000004,True
2021-03-21,6.55,5.21,8.13,5.801186802641852,5.21,-1.3399999999999999,True
2021-05-02,4.25,2.6,5.79,3.678638447995383,3.66,-0.5899999999999999,True
2021-06-13,2.91,2.0,3.81,3.0405241317878793,4.13,1.2199999999999998,False
2021-07-25,2.74,1.5,4.12,2.3219167734419397,1.98,-0.7600000000000002,True
2021-09-05,4.33,3.01,5.48,4.293649427214177,3.65,-0.6800000000000002,True
2021-10-17,3.98,2.81,5.11,4.497805180760373,4.54,0.56,True
2021-11-28,5.02,3.23,6.74,3.2550960298712917,0.2,-4.819999999999999,False
2022-01-09,3.71,0.93,6.53,1.6494573810544106,1.85,-1.8599999999999999,True
2022-02-20,3.25,0.74,5.74,1.4622949349076158,0.92,-2.33,True
2022-04-03,6.17,3.4,9.58,2.700438266463651,7.68,1.5099999999999998,True
2022-05-15,7.65,4.44,10.62,2.868472719542655,6.02,-1.6300000000000008,True
2022-06-26,5.23,1.28,7.88,1.9576914700754549,1.28,-3.95,True
2022-08-07,3.32,0.11,8.69,1.0511851990811774,-1.0,-4.32,False
2022-09-18,4.09,1.44,6.08,2.225140127946753,2.04,-2.05,True
2022-10-30,4.68,2.02,6.71,2.59997328970398,3.19,-1.4899999999999998,True
2022-12-11,2.75,0.88,4.24,1.645106036852019,1.75,-1.0,True
2023-01-22,3.56,1.52,5.39,2.4136790243302517,4.03,0.4700000000000002,True
2023-03-05,4.27,2.08,7.4,2.0973835633555153,3.75,-0.5199999999999996,True
2023-04-16,3.31,0.11,8.51,0.9311935200121941,0.3,-3.0100000000000002,True
2023-05-28,1.23,-2.45,5.38,0.20035942848871782,3.89,2.66,True
2023-07-09,3.34,0.3,6.54,1.33695015560685,-1.53,-4.87,False
2023-08-20,3.33,-0.03,6.53,1.3683457504317935,-1.32,-4.65,False
2023-10-01,3.72,1.15,6.42,1.8181032998304498,5.73,2.0100000000000002,True
2023-11-12,3.14,-3.93,8.42,0.654320636797358,-4.56,-7.699999999999999,False
2023-12-24,,,,,,,False
2024-02-04,3.05,1.03,5.57,1.6476148228935317,1.46,-1.5899999999999999,True
2024-03-17,4.33,2.99,5.39,5.025282810429678,3.92,-0.41000000000000014,True
2024-04-28,4.13,3.2,5.03,5.12934634509155,3.72,-0.4099999999999997,True
2024-06-09,3.79,2.8,4.65,4.918400077095506,2.89,-0.8999999999999999,True
2024-07-21,2.63,1.62,3.73,2.4602999794842044,-0.73,-3.36,False
2024-09-01,1.61,0.63,2.8,1.1582878323563837,2.04,0.42999999999999994,True
