,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2017-04-23,2.26,-2.31,7.98,0.46752918885867395,-1.29,-3.55,True
2017-06-04,2.16,-3.14,8.84,0.3785243289462253,0.99,-1.1700000000000002,True
2017-07-16,2.13,-2.61,8.18,0.39332576159295596,0.36,-1.77,True
2017-08-27,1.24,-2.01,4.85,0.27464526488821345,-1.12,-2.3600000000000003,True
2017-10-08,1.48,-1.49,5.29,0.370126215034339,5.55,4.07,False
2017-11-19,1.63,-3.17,5.49,0.35926166851317637,-4.46,-6.09,False
2017-12-31,1.1,-1.47,3.88,0.24127949282007213,-0.61,-1.71,True
2018-02-11,1.18,-1.27,4.4,0.26827047146030186,-4.87,-6.05,False
2018-03-25,1.3,-1.8,5.0,0.3106627191703899,4.51,3.21,True
2018-05-06,,,,,,,False
2018-06-17,1.92,-3.89,9.88,0.3121405551042896,9.37,7.449999999999999,True
2018-07-29,2.51,-3.73,10.22,0.41792902246967273,-1.02,-3.53,True
2018-09-09,2.24,-3.81,10.22,0.34696397827349473,3.47,1.23,True
2018-10-21,1.69,-4.44,8.36,0.24882192876474804,-2.66,-4.35,True
2018-12-02,2.25,-2.11,7.36,0.5315301521391516,1.39,-0.8600000000000001,True
2019-01-13,1.75,-5.02,7.45,0.2969269497258767,-5.9,-7.65,False
2019-02-24,1.24,-6.51,7.81,0.12948034167306094,7.81,6.569999999999999,True
2019-04-07,1.22,-6.51,7.46,0.12601393036655567,0.28,-0.94,True
2019-05-19,,,,,,,False
2019-06-30,1.22,-1.04,3.51,0.35334584742480873,0.93,-0.2899999999999999,True
2019-08-11,1.79,-0.13,3.99,0.8144882328831283,5.5,3.71,False
2019-09-22,2.75,0.13,5.17,1.2698886514529493,2.48,-0.27,True
2019-11-03,2.2,-1.49,5.12,0.714125348536981,-3.51,-5.71,False
2019-12-15,1.83,-3.21,5.56,0.4073607147334628,3.12,1.29,True
2020-01-26,1.73,-2.08,4.54,0.4682298406552646,3.05,1.3199999999999998,True
2020-03-08,2.43,-0.44,5.34,0.9386360178943888,-4.5,-6.93,False
2020-04-19,2.18,-2.51,7.1,0.47553649197588405,7.75,5.57,False
