,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2020-01-31,10.34,-5.35,25.5,0.7978109772899535,16.89,6.550000000000001,True
2020-07-31,10.45,-4.98,25.72,0.8186981468148851,6.11,-4.339999999999999,True
2021-01-31,10.79,-4.12,21.85,1.0247945372951777,12.19,1.4000000000000004,True
2021-07-31,8.51,1.5,13.95,1.3408730178376076,8.7,0.1899999999999995,True
2022-01-31,9.13,4.12,13.34,2.0122097416702314,5.02,-4.110000000000001,True
2022-07-31,10.22,4.77,17.57,1.746809245338745,11.52,1.299999999999999,True
2023-01-31,7.05,2.7,11.18,1.3298386024224034,7.52,0.46999999999999975,True
2023-07-31,7.84,2.58,12.7,1.4615988107049012,4.02,-3.8200000000000003,True
2024-01-31,8.23,1.28,14.75,1.3579169731858296,0.96,-7.2700000000000005,False
2024-07-31,6.85,1.92,11.94,1.2405725207210392,5.96,-0.8899999999999997,True
