,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt
2016-09-30,4.28,1.06,7.97,1.3675197466754268,1.5,-2.7800000000000002,True
2016-10-31,3.23,0.88,4.75,1.951575372276681,0.85,-2.38,False
2016-11-30,3.82,1.85,5.32,2.4499357531088353,4.6,0.7799999999999998,True
2016-12-31,6.51,5.49,7.58,6.317600216339021,4.61,-1.8999999999999995,False
2017-01-31,0.91,-0.2,2.08,0.4011990359149573,-0.61,-1.52,False
2017-02-28,2.73,1.28,4.87,2.1617108200294304,3.12,0.3900000000000001,True
2017-03-31,3.36,2.57,4.26,3.6123182629763386,1.19,-2.17,False
2017-04-30,1.39,0.24,1.97,1.2153522418396705,1.71,0.32000000000000006,True
2017-05-31,2.0,1.21,2.93,2.11344964937193,1.64,-0.3600000000000001,True
2017-06-30,2.53,1.36,4.05,1.464520760727209,2.18,-0.34999999999999964,True
2017-07-31,2.0,1.38,2.89,1.8601399986156384,0.43,-1.57,False
2017-08-31,1.76,1.14,2.7,1.7725662879823143,0.64,-1.12,False
2017-09-30,2.4,1.17,3.55,1.869671838307688,2.56,0.16000000000000014,True
2017-10-31,4.2,3.42,5.03,5.039768198707442,4.46,0.2599999999999998,True
2017-11-30,2.72,0.87,3.9,1.7702191842560238,0.08,-2.64,False
2017-12-31,2.13,0.46,3.36,1.5190337013615152,0.46,-1.67,True
2018-01-31,3.93,2.33,5.53,3.0358687036617797,4.06,0.12999999999999945,True
2018-02-28,1.14,-0.03,1.91,0.6535220032826683,-0.22,-1.3599999999999999,False
2018-03-31,2.2,1.19,3.41,1.7177680551160361,1.19,-1.0100000000000002,True
2018-04-30,2.15,1.36,3.45,1.8591491526692685,3.59,1.44,False
2018-05-31,6.86,5.92,7.72,8.56484974684741,5.12,-1.7400000000000002,False
2018-06-30,3.43,2.42,4.21,4.195086831819886,2.77,-0.6600000000000001,True
2018-07-31,2.51,1.64,3.32,2.8120610886413315,1.91,-0.5999999999999999,True
2018-08-31,3.48,2.08,4.47,2.8872955732291263,3.77,0.29000000000000004,True
2018-09-30,0.94,0.05,1.87,0.6387607818144988,0.66,-0.2799999999999999,True
2018-10-31,4.75,3.86,5.73,5.2401027882200175,4.24,-0.5099999999999998,True
2018-11-30,2.94,2.31,3.77,3.4716688403967484,2.79,-0.1499999999999999,True
2018-12-31,1.85,1.31,2.45,1.9032464165777256,1.55,-0.30000000000000004,True
2019-01-31,3.27,2.69,3.91,4.838844636968884,3.64,0.3700000000000001,True
2019-02-28,4.27,3.87,4.65,10.67158338829448,3.64,-0.6299999999999994,False
2019-03-31,1.38,0.61,2.38,1.6400103064125744,1.51,0.13000000000000012,True
2019-04-30,3.4,2.97,4.06,5.556586387664662,2.14,-1.2599999999999998,False
2019-05-31,1.19,0.17,2.25,0.6346982962744053,1.9,0.71,True
2019-06-30,3.38,2.5,4.12,4.4238559732555105,2.25,-1.13,False
2019-07-31,3.67,3.17,4.23,6.832712846057288,3.61,-0.06000000000000005,True
2019-08-31,4.29,2.9,5.23,4.580441764693706,4.83,0.54,True
2019-09-30,3.91,3.06,4.57,5.163811162921978,3.0,-0.9100000000000001,False
2019-10-31,1.59,0.91,2.2,1.6080204749666458,0.53,-1.06,False
2019-11-30,6.35,5.11,7.82,3.4109828146876207,7.59,1.2400000000000002,True
2019-12-31,3.13,1.93,4.23,2.5555970452413685,1.93,-1.2,True
2020-01-31,3.12,2.79,3.65,6.238119004757533,2.87,-0.25,True
2020-02-29,4.15,3.34,4.98,5.25773426435483,3.39,-0.7600000000000002,True
2020-03-31,5.34,3.77,7.42,4.1341289562393255,5.42,0.08000000000000007,True
2020-04-30,5.6,4.84,6.39,5.579950095193389,2.93,-2.6699999999999995,False
2020-05-31,6.9,5.07,8.12,5.179554313362081,4.92,-1.9800000000000004,False
2020-06-30,5.11,3.59,5.99,3.8314229719960524,4.72,-0.39000000000000057,True
2020-07-31,4.47,3.44,5.68,4.3303291580926135,3.22,-1.2499999999999996,False
2020-08-31,2.35,1.4,3.37,2.2189932544694217,3.37,1.02,True
2020-09-30,3.16,2.39,3.87,4.072755674006223,3.31,0.1499999999999999,True
